"wq_name","site","model","month","Fut1diff_median","Fut2diff_median","Fut1like","Fut2like","Fut1med_use","Fut2med_use","X0"
"Fluoride Alafia R at Lithia","Alafia","MIROC-ESM","Nov",0.00179211469534052,0.0105286738351255,56,92,0,0.0105286738351255,NA
"Fluoride Alafia R at Lithia","Alafia","MIROC-ESM","Dec",-0.00651881720430109,0.00171262573707942,78,64,0,0,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Jan",-0.0214836975372876,-0.0209200485605273,99,99,-0.0214836975372876,-0.0209200485605273,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Feb",0.000934456701822406,-0.0084551201011378,52,82,0,-0.0084551201011378,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Mar",0.00476933749566422,0.00346860908775576,65,57,0,0,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Apr",0.00277777777777777,0.00116487455197134,62,57,0,0,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","May",0.00266649323621226,-0.00685050294831774,77,86,0,-0.00685050294831774,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Jun",0.00109767025089608,0.0053763440860215,55,81,0,0.0053763440860215,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Jul",-0.0124869927159209,0.00147415886229618,94,65,-0.0124869927159209,0,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Aug",-0.0110995490808186,0.0218305584460631,91,98,-0.0110995490808186,0.0218305584460631,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Sep",-0.000828853046595024,0.0437275985663083,54,100,0,0.0437275985663083,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Oct",-0.0200095386749913,0.00214620187304887,95,57,-0.0200095386749913,0,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Nov",-0.00689964157706091,-0.00557795698924729,80,79,-0.00689964157706091,0,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Dec",-0.014801747311828,-0.030610475199445,94,100,-0.014801747311828,-0.030610475199445,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Jan",-0.0251474158862297,-0.021093479014915,98,98,-0.0251474158862297,-0.021093479014915,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Feb",-0.0336707479694509,-0.0281078803202697,100,100,-0.0336707479694509,-0.0281078803202697,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Mar",-0.0467178286507111,-0.048408775580992,100,100,-0.0467178286507111,-0.048408775580992,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Apr",-0.0183691756272402,-0.0154793906810036,99,97,-0.0183691756272402,-0.0154793906810036,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","May",-0.00669875130072844,-0.00672043010752693,91,88,-0.00669875130072844,-0.00672043010752693,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Jun",-0.0215501792114695,-0.00663082437275986,100,85,-0.0215501792114695,-0.00663082437275986,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Jul",-0.0690903572667361,-0.0468262226847035,100,100,-0.0690903572667361,-0.0468262226847035,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Aug",-0.0862382934443289,-0.0712799167533819,100,100,-0.0862382934443289,-0.0712799167533819,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Sep",-0.0169578853046595,-0.0568772401433691,87,100,-0.0169578853046595,-0.0568772401433691,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Oct",-0.0132891085674645,-0.0111645855012141,90,91,-0.0132891085674645,-0.0111645855012141,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Nov",-0.00698924731182798,-0.0173611111111111,85,97,-0.00698924731182798,-0.0173611111111111,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Dec",-0.0182291666666667,-0.021917273673257,98,99,-0.0182291666666667,-0.021917273673257,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Jan",-0.00277488727020464,-0.00635189039195283,58,73,0,0,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Feb",0.00680890613003587,0.0106607669616519,77,87,0,0.0106607669616519,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Mar",0.00149583766909467,0.00368539715574051,63,61,0,0,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Apr",-0.0128136200716845,-0.00775089605734758,95,80,-0.0128136200716845,0,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","May",-0.00108394033992371,-0.00294831772459242,57,69,0,0,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Jun",0.00905017921146956,0.00398745519713262,94,80,0.00905017921146956,0,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Jul",0.00468262226847033,0.0231312868539715,63,100,0,0.0231312868539715,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Aug",0.00611342351716959,0.0209850849809226,74,97,0,0.0209850849809226,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Sep",0.0129480286738352,0.0435483870967742,90,100,0.0129480286738352,0.0435483870967742,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Oct",0.0139177939646201,0.0222424557752341,91,99,0.0139177939646201,0.0222424557752341,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Nov",-0.00530913978494624,0.00114247311827953,76,57,0,0,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Dec",-0.0175235215053763,-0.0163674991328477,98,96,-0.0175235215053763,-0.0163674991328477,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Jan",-0.00650364203954218,-0.00693721817551163,77,82,0,-0.00693721817551163,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Feb",-0.00429850082838323,0.00457564264643912,69,69,0,0,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Mar",0.000238466874783183,0.00823794658341997,50,92,0,0.00823794658341997,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Apr",0.00199372759856631,0.00992383512544803,67,85,0,0.00992383512544803,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","May",0.0030567117585848,0.00502948317724589,77,72,0,0,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Jun",0.0107302867383512,0.0187948028673835,95,100,0.0107302867383512,0.0187948028673835,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Jul",0.00674210891432531,0.0304370447450572,77,100,0,0.0304370447450572,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Aug",-0.00496444675685054,0.0296566077003121,71,100,0,0.0296566077003121,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Sep",0.0262096774193549,0.0253808243727599,99,95,0.0262096774193549,0.0253808243727599,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Oct",0.0147632674297606,0.0213319458896982,91,99,0.0147632674297606,0.0213319458896982,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Nov",0.00620519713261652,0.00750448028673834,84,83,0.00620519713261652,0.00750448028673834,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Dec",-0.00300739247311826,-0.00607006590357267,61,80,0,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Jan",0.000151751647589317,-0.00359868192854665,52,85,0,-0.00359868192854665,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Feb",0.0162393421424819,-0.0106565528866414,97,93,0.0162393421424819,-0.0106565528866414,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Mar",-0.0104925424904613,0.00214620187304891,99,68,-0.0104925424904613,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Apr",0.0229390681003584,0.00221774193548387,99,67,0.0229390681003584,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","May",0.00624349635796046,0.00832466181061394,94,99,0.00624349635796046,0.00832466181061394,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Jun",0.000761648745519713,-0.00434587813620072,62,88,0,-0.00434587813620072,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Jul",-0.0283775580992022,-0.0257544224765869,100,98,-0.0283775580992022,-0.0257544224765869,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Aug",-0.0254509191814083,-0.0441380506416927,100,100,-0.0254509191814083,-0.0441380506416927,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Sep",-0.0566756272401434,-0.0443324372759857,100,100,-0.0566756272401434,-0.0443324372759857,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Oct",-0.020724939299341,-0.016931148109608,98,97,-0.020724939299341,-0.016931148109608,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Nov",-0.00833333333333333,0.0007168458781362,97,60,-0.00833333333333333,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Dec",-0.0137432795698925,-0.0127037807839057,98,98,-0.0137432795698925,-0.0127037807839057,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Jan",0.0506633714880333,0.0411463753035033,100,100,0.0506633714880333,0.0411463753035033,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Feb",0.0842576878005415,0.0248453434471134,100,100,0.0842576878005415,0.0248453434471134,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Mar",0.00472597988206729,0.00260145681581686,77,62,0,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Apr",-0.00129928315412186,0.0266129032258065,66,100,0,0.0266129032258065,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","May",0,0.00104058272632674,42,72,0,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Jun",0.032258064516129,0.0139784946236559,99,99,0.032258064516129,0.0139784946236559,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Jul",0.0889481442941381,0.0629986125563649,100,100,0.0889481442941381,0.0629986125563649,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Aug",0.0543487686437738,0.0478884842178287,100,100,0.0543487686437738,0.0478884842178287,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Sep",0.142002688172043,0.117159498207885,100,100,0.142002688172043,0.117159498207885,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Oct",0.0691120360735345,0.161333680194242,100,100,0.0691120360735345,0.161333680194242,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Nov",0.0117831541218638,0.00551075268817204,96,85,0.0117831541218638,0.00551075268817204,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Dec",0.0051747311827957,-0.00138744363510233,87,66,0.0051747311827957,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Jan",0.025667707249393,0.00270985084980923,99,78,0.025667707249393,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Feb",0.00104053016527256,-0.0185292878213232,54,100,0,-0.0185292878213232,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Mar",-0.0154136316337149,-0.0241935483870968,97,99,-0.0154136316337149,-0.0241935483870968,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Apr",0,0,40,44,0,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","May",0,0,35,36,0,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Jun",-0.0389112903225806,-0.0414426523297491,100,100,-0.0389112903225806,-0.0414426523297491,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Jul",-0.0490374609781478,-0.0700442247658689,100,100,-0.0490374609781478,-0.0700442247658689,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Aug",-0.0403442594519598,-0.0563865764828304,100,100,-0.0403442594519598,-0.0563865764828304,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Sep",0.0505376344086022,-0.0237231182795699,95,99,0.0505376344086022,-0.0237231182795699,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Oct",-0.00535466527922303,0.00518123482483524,75,77,0,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Nov",0.00096326164874552,0.0153897849462366,56,99,0,0.0153897849462366,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Dec",-0.000302419354838709,-0.00893166840097121,51,92,0,-0.00893166840097121,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Jan",0.0145681581685744,0.00563648976760319,98,94,0.0145681581685744,0.00563648976760319,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Feb",9.09201115286695e-05,-0.00182638010956595,51,70,0,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Mar",-0.0133324661810614,-0.00643860561914672,98,96,-0.0133324661810614,-0.00643860561914672,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Apr",0.00766129032258064,0.0119623655913978,96,96,0.00766129032258064,0.0119623655913978,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","May",0,0,2,2,0,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Jun",-0.00138888888888889,-0.00972222222222222,67,94,0,-0.00972222222222222,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Jul",0.0115331252167881,-0.0433142559833507,94,100,0.0115331252167881,-0.0433142559833507,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Aug",-0.00585327783558793,-0.0461541796739507,79,100,0,-0.0461541796739507,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Sep",0.0049731182795699,-0.0595878136200717,69,100,0,-0.0595878136200717,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Oct",0.0175815123135623,-0.0309573361082206,97,99,0.0175815123135623,-0.0309573361082206,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Nov",-0.00327060931899642,-0.00902777777777778,81,98,-0.00327060931899642,-0.00902777777777778,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Dec",0.00104166666666667,0,66,19,0,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Jan",0.0362903225806452,0.0386099549080819,99,100,0.0362903225806452,0.0386099549080819,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Feb",-0.00887481310865964,0.00711167298777918,96,88,-0.00887481310865964,0.00711167298777918,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Mar",-0.0135058966354492,-0.0162807839056538,93,97,-0.0135058966354492,-0.0162807839056538,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Apr",0.000448028673835125,0.00866935483870968,54,95,0,0.00866935483870968,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","May",0,0.013224072147069,6,98,0,0.013224072147069,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Jun",-0.00309139784946237,0.00320340501792115,84,81,-0.00309139784946237,0.00320340501792115,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Jul",0.0285076309399931,0.00563648976760319,98,87,0.0285076309399931,0.00563648976760319,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Aug",0.0340357266736039,-0.0123352410683316,98,94,0.0340357266736039,-0.0123352410683316,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Sep",-0.0141801075268817,-0.0745743727598566,84,99,-0.0141801075268817,-0.0745743727598566,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Oct",0.0435093652445369,0.00984217828650711,95,86,0.0435093652445369,0.00984217828650711,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Nov",0.00598118279569892,0.0136648745519713,95,99,0.00598118279569892,0.0136648745519713,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Dec",0.0102318548387097,0.0246488033298647,95,99,0.0102318548387097,0.0246488033298647,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Jan",0.0321279916753382,0.0115114464099896,99,91,0.0321279916753382,0.0115114464099896,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Feb",0.0348375560674021,0.0266523388116308,98,100,0.0348375560674021,0.0266523388116308,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Mar",0.0786290322580645,0.094758064516129,100,100,0.0786290322580645,0.094758064516129,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Apr",0.0268817204301075,0.0182795698924731,99,98,0.0268817204301075,0.0182795698924731,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","May",0.00104058272632674,0,57,27,0,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Jun",0.012320788530466,-0.00105286738351255,98,59,0.012320788530466,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Jul",0.0880593132154006,0.0776968435657301,100,100,0.0880593132154006,0.0776968435657301,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Aug",0.154136316337149,0.113185050294832,100,100,0.154136316337149,0.113185050294832,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Sep",0.014426523297491,0.0980958781362007,82,100,0.014426523297491,0.0980958781362007,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Oct",0.0179934096427333,0.0290929587235519,94,99,0.0179934096427333,0.0290929587235519,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Nov",0.00705645161290323,0.0273297491039427,93,98,0.00705645161290323,0.0273297491039427,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Dec",0.0142305107526882,0.029006243496358,98,100,0.0142305107526882,0.029006243496358,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Jan",0.000346860908775581,-0.00808619493583073,51,86,0,-0.00808619493583073,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Feb",-0.0164868468905322,-0.0121702486304256,99,98,-0.0164868468905322,-0.0121702486304256,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Mar",-0.0134408602150538,-0.0175815123135623,96,99,-0.0134408602150538,-0.0175815123135623,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Apr",-0.00577956989247312,-0.0116039426523297,86,96,-0.00577956989247312,-0.0116039426523297,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","May",0,0.00208116545265349,22,76,0,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Jun",-0.0111559139784946,-0.0040994623655914,98,89,-0.0111559139784946,-0.0040994623655914,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Jul",-0.0296349288935137,-0.0296566077003122,99,99,-0.0296349288935137,-0.0296566077003122,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Aug",-0.00995057232049948,-0.0164758931668401,91,99,-0.00995057232049948,-0.0164758931668401,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Sep",-0.0177643369175627,-0.039336917562724,92,99,-0.0177643369175627,-0.039336917562724,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Oct",-0.0168444328824142,-0.0139611515782171,93,92,-0.0168444328824142,-0.0139611515782171,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Nov",0.0113351254480287,0.00183691756272401,98,69,0.0113351254480287,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Dec",0.00544354838709677,0.0031434269857787,84,80,0.00544354838709677,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Jan",-0.000867152271938951,-0.000585327783558794,58,57,0,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Feb",0.00706146199539338,0.00764854614412137,95,94,0.00706146199539338,0.00764854614412137,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Mar",-0.000693721817551163,-0.015695456122095,56,94,0,-0.015695456122095,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Apr",0,-0.00138888888888889,47,69,0,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","May",0,0,0,0,0,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Jun",-0.0163754480286738,-0.0194444444444444,99,99,-0.0163754480286738,-0.0194444444444444,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Jul",-0.0139394727714187,-0.0406260839403399,94,99,-0.0139394727714187,-0.0406260839403399,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Aug",0.0352497398543184,-0.0131807145334721,99,91,0.0352497398543184,-0.0131807145334721,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Sep",-0.0465277777777778,-0.0455197132616487,99,98,-0.0465277777777778,-0.0455197132616487,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Oct",-0.0532648283038502,-0.0632370794311481,100,99,-0.0532648283038502,-0.0632370794311481,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Nov",-0.000627240143369176,-0.000313620071684588,60,55,0,0,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Dec",0.0128528225806452,0.0152185223725286,99,100,0.0128528225806452,0.0152185223725286,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Jan",0.000433576135969476,0,55,48,0,0,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Feb",0.0012122681537156,-0.00294985250737463,66,85,0,-0.00294985250737463,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Mar",-0.00197277141866112,-0.000693721817551162,79,60,0,0,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Apr",0.0021505376344086,0.0010752688172043,87,71,0.0021505376344086,0,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","May",0.00104058272632674,0,62,39,0,0,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Jun",0,0.00183691756272401,27,78,0,0,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Jul",-0.00509451959764135,-0.00567984738120014,98,100,-0.00509451959764135,-0.00567984738120014,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Aug",-0.00195109261186264,-0.00403225806451613,81,96,-0.00195109261186264,-0.00403225806451613,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Sep",-0.00712365591397849,-0.00519713261648745,95,84,-0.00712365591397849,-0.00519713261648745,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Oct",-0.00310006937218176,-0.000997225112729795,83,62,-0.00310006937218176,0,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Nov",0,0.00145609318996416,31,76,0,0,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Dec",-0.00134408602150538,-0.00134408602150538,73,71,0,0,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Jan",0.0114464099895942,0.0111429066944155,99,99,0.0114464099895942,0.0111429066944155,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Feb",0.0105113751161757,0.00521618204804046,100,95,0.0105113751161757,0.00521618204804046,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Mar",-0.00108394033992369,0.00117065556711759,67,64,0,0,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Apr",-0.00138888888888889,0.00183691756272401,78,82,0,0.00183691756272401,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","May",0,0,5,5,0,0,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Jun",0.0021505376344086,0.0010752688172043,87,63,0.0021505376344086,0,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Jul",0.00615678113076656,0.00385882761012834,97,82,0.00615678113076656,0.00385882761012834,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Aug",0.00593999306278182,0.00615678113076656,97,95,0.00593999306278182,0.00615678113076656,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Sep",0.0239471326164875,0.0314740143369176,99,100,0.0239471326164875,0.0314740143369176,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Oct",0.00979882067291016,0.020269684356573,99,100,0.00979882067291016,0.020269684356573,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Nov",0.00183691756272401,0.000448028673835125,79,56,0,0,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Dec",0.00221774193548387,0.00199445022545959,85,82,0.00221774193548387,0.00199445022545959,NA
"Color Alafia R at Lithia","Alafia","GFDL-ESM2G","Jan",0.00199445022545959,-0.00149583766909469,82,75,0.00199445022545959,0,NA
"Color Alafia R at Lithia","Alafia","GFDL-ESM2G","Feb",-0.00147492625368732,-0.00147492625368732,68,76,0,0,NA
"Color Alafia R at Lithia","Alafia","GFDL-ESM2G","Mar",-0.00255809920221991,-0.00620013874436351,83,98,-0.00255809920221991,-0.00620013874436351,NA
"Color Alafia R at Lithia","Alafia","GFDL-ESM2G","Apr",0,0,9,18,0,0,NA
"Color Alafia R at Lithia","Alafia","GFDL-ESM2G","May",0,0,13,0,0,0,NA
"Color Alafia R at Lithia","Alafia","GFDL-ESM2G","Jun",-0.00725806451612903,-0.00833333333333333,98,99,-0.00725806451612903,-0.00833333333333333,NA
"Color Alafia R at Lithia","Alafia","GFDL-ESM2G","Jul",-0.00537634408602151,-0.0068721817551162,96,98,-0.00537634408602151,-0.0068721817551162,NA
"Color Alafia R at Lithia","Alafia","GFDL-ESM2G","Aug",-0.00299167533818939,-0.00403225806451613,89,94,-0.00299167533818939,-0.00403225806451613,NA
"Color Alafia R at Lithia","Alafia","GFDL-ESM2G","Sep",0.00990143369175627,-0.00174731182795699,92,67,0.00990143369175627,0,NA
"Color Alafia R at Lithia","Alafia","GFDL-ESM2G","Oct",-0.0018210197710718,0.000563648976760319,72,57,0,0,NA
"Color Alafia R at Lithia","Alafia","GFDL-ESM2G","Nov",-0.000313620071684588,-0.00078405017921147,56,64,0,0,NA
"Color Alafia R at Lithia","Alafia","GFDL-ESM2G","Dec",0.00423387096774194,-0.000151751647589317,95,50,0.00423387096774194,0,NA
"Color Alafia R at Lithia","Alafia","MIROC-ESM","Jan",0.00208116545265349,0.00208116545265349,86,85,0.00208116545265349,0.00208116545265349,NA
"Color Alafia R at Lithia","Alafia","MIROC-ESM","Feb",0.00114155251141553,-0.000664138221660345,73,69,0,0,NA
"Color Alafia R at Lithia","Alafia","MIROC-ESM","Mar",-0.000541970169961846,0.00177766215747485,58,77,0,0,NA
"Color Alafia R at Lithia","Alafia","MIROC-ESM","Apr",0.0010752688172043,0.0010752688172043,65,68,0,0,NA
"Color Alafia R at Lithia","Alafia","MIROC-ESM","May",0,0,10,10,0,0,NA
"Color Alafia R at Lithia","Alafia","MIROC-ESM","Jun",0.000761648745519713,0,53,46,0,0,NA
