"wq_name","site","model","month","Fut1diff_median","Fut2diff_median","Fut1like","Fut2like","Fut1med_use","Fut2med_use","X0"
"Nitrogen Alafia R at Lithia","Alafia","MPI-ESM-LR","Mar",0.000775186664132455,0.00333431551185759,53,60,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MPI-ESM-LR","Apr",-0.00103698756037984,0.00195680404153009,54,55,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MPI-ESM-LR","May",0.00123539693337515,0.00056741900455759,52,51,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MPI-ESM-LR","Jun",0.00377290007289255,0.00715159439343493,60,63,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MPI-ESM-LR","Jul",-0.00234098735953736,0.0016364610258599,59,54,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MPI-ESM-LR","Aug",-0.0044272322243224,0.00955969226452247,59,64,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MPI-ESM-LR","Sep",-0.000608482329099935,0.00572326144742752,56,63,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MPI-ESM-LR","Oct",-0.000803131658519973,0.00203367153872991,52,56,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MPI-ESM-LR","Nov",-0.00142019323588494,0.00125660165349994,53,52,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MPI-ESM-LR","Dec",-0.00441114056551994,-0.01086911969636,58,72,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MRI-CGCM3","Jan",-0.00757977517653996,-0.00517071984066497,67,59,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MRI-CGCM3","Feb",-0.0105421334377475,-0.00956851972956507,76,73,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MRI-CGCM3","Mar",-0.0079639119831475,-0.0105336237845751,66,68,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MRI-CGCM3","Apr",-0.00600678768853768,-0.00878093049100759,55,69,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MRI-CGCM3","May",-0.00375670347982748,-0.00124320818752244,56,55,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MRI-CGCM3","Jun",-0.00254205127844731,-0.00374257779937981,55,55,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MRI-CGCM3","Jul",-0.0126669093076049,-0.0111428266059024,71,78,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MRI-CGCM3","Aug",-0.0203169130973251,-0.0167846013471451,80,75,-0.0203169130973251,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MRI-CGCM3","Sep",-0.0068039527996725,-0.0137357480298824,64,71,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MRI-CGCM3","Oct",-0.00274729492371495,-0.00365271973109005,55,60,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MRI-CGCM3","Nov",-0.00378416400595738,-0.00575471596845001,60,64,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","MRI-CGCM3","Dec",-0.00544902458698493,-0.00420128007095755,64,58,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","NorESM1-M","Jan",0.00197836050137501,0.00308128779604755,54,59,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","NorESM1-M","Feb",-0.000170678686722603,0.00312479534289001,50,54,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","NorESM1-M","Mar",0.0016439777195375,0.00318269819315997,53,57,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","NorESM1-M","Apr",-0.00464510331463741,-0.00140015038015495,63,53,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","NorESM1-M","May",-0.0014354810082825,-0.00507888439432003,55,58,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","NorESM1-M","Jun",-0.00407322163641244,-0.00517861859303259,60,58,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","NorESM1-M","Jul",0.00308708240313504,0.00992251276588751,53,64,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","NorESM1-M","Aug",0.00118068233988255,0.00745880824150258,53,62,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","NorESM1-M","Sep",0.00150605271778514,0.00905998663662,59,63,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","NorESM1-M","Oct",0.0012130003234625,0.00673521329801241,54,63,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","NorESM1-M","Nov",-0.00556914211790749,0.000534826045724968,61,50,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","NorESM1-M","Dec",-0.00752857734488255,-0.00681066059882762,66,62,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","BCC-CSM","Jan",-0.00351843830540732,0.000368568449012341,55,51,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","BCC-CSM","Feb",0.00222258725346247,0.00157564021430256,55,52,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","BCC-CSM","Mar",0.00240853368586247,0.00476913387428246,57,61,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","BCC-CSM","Apr",0.00202326043442491,0.00688627826614507,53,55,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","BCC-CSM","May",0.00417459032337242,0.00666456143694494,54,55,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","BCC-CSM","Jun",0.00570181250460755,0.00950472038292249,57,62,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","BCC-CSM","Jul",0.00426009722162013,0.0132640400285874,60,65,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","BCC-CSM","Aug",0.00341455338153251,0.00480692939424243,54,56,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","BCC-CSM","Sep",0.00890384038446745,0.00820364150547992,63,64,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","BCC-CSM","Oct",0.00130632398593755,0.00784784976924746,53,64,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","BCC-CSM","Nov",0.00284954007271754,0.00468751043138749,56,64,NA,NA,NA
"Nitrogen Alafia R at Lithia","Alafia","BCC-CSM","Dec",0.00235773338073764,-0.00265197295607256,55,57,NA,NA,NA
"Manganese Alafia R at Lithia","Alafia","BNU-ESM","Jan",-0.59190257401885,-1.17917782707212,91,100,-0.59190257401885,-1.17917782707212,NA
"Manganese Alafia R at Lithia","Alafia","BNU-ESM","Feb",-0.71608186153625,-1.3922173754122,93,98,-0.71608186153625,-1.3922173754122,NA
"Manganese Alafia R at Lithia","Alafia","BNU-ESM","Mar",-0.944926782959425,-1.17952948139783,97,100,-0.944926782959425,-1.17952948139783,NA
"Manganese Alafia R at Lithia","Alafia","BNU-ESM","Apr",-0.529192116014674,-0.992080220685451,96,99,-0.529192116014674,-0.992080220685451,NA
"Manganese Alafia R at Lithia","Alafia","BNU-ESM","May",-0.159988089595325,-1.17673744501745,68,98,NA,-1.17673744501745,NA
"Manganese Alafia R at Lithia","Alafia","BNU-ESM","Jun",-0.434615345403826,-1.46476377818015,92,100,-0.434615345403826,-1.46476377818015,NA
"Manganese Alafia R at Lithia","Alafia","BNU-ESM","Jul",-1.48744204849813,-2.60610886906537,100,100,-1.48744204849813,-2.60610886906537,NA
"Manganese Alafia R at Lithia","Alafia","BNU-ESM","Aug",-1.80863169970385,-2.89487190886528,100,100,-1.80863169970385,-2.89487190886528,NA
"Manganese Alafia R at Lithia","Alafia","BNU-ESM","Sep",-1.856005268325,-2.49226099417512,100,100,-1.856005268325,-2.49226099417512,NA
"Manganese Alafia R at Lithia","Alafia","BNU-ESM","Oct",-1.27919531623317,-1.3182702129575,100,100,-1.27919531623317,-1.3182702129575,NA
"Manganese Alafia R at Lithia","Alafia","BNU-ESM","Nov",-1.08175907351658,-1.30267954964725,100,100,-1.08175907351658,-1.30267954964725,NA
"Manganese Alafia R at Lithia","Alafia","BNU-ESM","Dec",-0.7818308086177,-1.06163280254565,97,98,-0.7818308086177,-1.06163280254565,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-CM3","Jan",0.940608302104001,1.09687039045702,94,99,0.940608302104001,1.09687039045702,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-CM3","Feb",0.979682832114926,0.987018878654101,99,97,0.979682832114926,0.987018878654101,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-CM3","Mar",0.281472938058825,0.505272992693301,74,90,NA,0.505272992693301,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-CM3","Apr",-0.0671440626218507,-0.0714706085191485,55,53,NA,NA,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-CM3","May",0.180740859383976,-0.306815515375749,72,82,NA,-0.306815515375749,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-CM3","Jun",1.00737912309962,0.2343048838912,94,65,1.00737912309962,NA,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-CM3","Jul",1.0432544482659,0.540336594349349,98,86,1.0432544482659,0.540336594349349,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-CM3","Aug",1.16328866881613,0.741105022016098,96,90,1.16328866881613,0.741105022016098,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-CM3","Sep",2.04823308899032,2.00662111197227,99,100,2.04823308899032,2.00662111197227,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-CM3","Oct",1.66928969261437,2.54326500860522,100,98,1.66928969261437,2.54326500860522,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-CM3","Nov",1.22102158555737,1.27541099841108,97,99,1.22102158555737,1.27541099841108,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-CM3","Dec",0.695981555728451,0.794652683728725,93,97,0.695981555728451,0.794652683728725,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-ESM2G","Jan",0.3033140181246,0.303812531839124,76,74,NA,NA,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-ESM2G","Feb",0.230627378287799,-0.316904729520076,71,77,NA,NA,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-ESM2G","Mar",-0.11468512239315,-0.82831231150505,61,94,NA,-0.82831231150505,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-ESM2G","Apr",-0.571704964103901,-1.40297930934445,93,99,-0.571704964103901,-1.40297930934445,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-ESM2G","May",-0.537090062947476,-1.63916238124823,93,100,-0.537090062947476,-1.63916238124823,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-ESM2G","Jun",-0.833233446559325,-2.45255215437488,100,100,-0.833233446559325,-2.45255215437488,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-ESM2G","Jul",-0.986879254377225,-2.75238986349722,98,100,-0.986879254377225,-2.75238986349722,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-ESM2G","Aug",-1.20665591365668,-2.54462633048885,100,100,-1.20665591365668,-2.54462633048885,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-ESM2G","Sep",-0.402224388388326,-1.8435310370385,77,100,NA,-1.8435310370385,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-ESM2G","Oct",-0.210687471833849,-0.703581166364152,69,92,NA,-0.703581166364152,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-ESM2G","Nov",0.203811352845849,0.0980569399141737,70,58,NA,NA,NA
"Manganese Alafia R at Lithia","Alafia","GFDL-ESM2G","Dec",0.165186555185475,0.270178192172274,62,70,NA,NA,NA
"Manganese Alafia R at Lithia","Alafia","MIROC-ESM","Jan",-0.108792109978999,-0.6917705009992,59,94,NA,-0.6917705009992,NA
"Manganese Alafia R at Lithia","Alafia","MIROC-ESM","Feb",-0.0441744349616,-0.8727317985188,52,96,NA,-0.8727317985188,NA
"Manganese Alafia R at Lithia","Alafia","MIROC-ESM","Mar",0.0775270908360755,-0.880966280601124,55,95,NA,-0.880966280601124,NA
"Manganese Alafia R at Lithia","Alafia","MIROC-ESM","Apr",0.121695760380101,-0.548840712853151,65,89,NA,-0.548840712853151,NA
"Manganese Alafia R at Lithia","Alafia","MIROC-ESM","May",-0.6033189058336,-1.47259499207012,98,100,-0.6033189058336,-1.47259499207012,NA
"Manganese Alafia R at Lithia","Alafia","MIROC-ESM","Jun",-0.0952600848614491,-1.14136053861375,58,100,NA,-1.14136053861375,NA
"Manganese Alafia R at Lithia","Alafia","MIROC-ESM","Jul",0.323615825300025,-1.2577131340523,73,100,NA,-1.2577131340523,NA
"Manganese Alafia R at Lithia","Alafia","MIROC-ESM","Aug",-0.535942925875474,-2.67961582315288,86,100,-0.535942925875474,-2.67961582315288,NA
"Manganese Alafia R at Lithia","Alafia","MIROC-ESM","Sep",-0.652672765872699,-2.7688510162423,90,100,-0.652672765872699,-2.7688510162423,NA
"Manganese Alafia R at Lithia","Alafia","MIROC-ESM","Oct",-0.221757912271601,-1.8694086248563,71,100,NA,-1.8694086248563,NA
"Manganese Alafia R at Lithia","Alafia","MIROC-ESM","Nov",-0.124433436208399,-1.48099008742008,64,100,NA,-1.48099008742008,NA
"Manganese Alafia R at Lithia","Alafia","MIROC-ESM","Dec",0.0135549266609001,-1.17812629091475,51,97,NA,-1.17812629091475,NA
"Manganese Alafia R at Lithia","Alafia","MPI-ESM-LR","Jan",0.395170343195075,0.488583946567475,77,84,NA,0.488583946567475,NA
"Manganese Alafia R at Lithia","Alafia","MPI-ESM-LR","Feb",-0.0606916888544511,0.2229525570763,58,73,NA,NA,NA
"Manganese Alafia R at Lithia","Alafia","MPI-ESM-LR","Mar",-0.15786613343395,-0.145515186598425,67,65,NA,NA,NA
"Manganese Alafia R at Lithia","Alafia","MPI-ESM-LR","Apr",-0.462946764587,-0.803179572180076,82,98,-0.462946764587,-0.803179572180076,NA
"Manganese Alafia R at Lithia","Alafia","MPI-ESM-LR","May",-0.550203409985199,-1.0100641831338,90,98,-0.550203409985199,-1.0100641831338,NA
"Manganese Alafia R at Lithia","Alafia","MPI-ESM-LR","Jun",-0.361818401706074,-1.3662867236693,82,100,-0.361818401706074,-1.3662867236693,NA
"Manganese Alafia R at Lithia","Alafia","MPI-ESM-LR","Jul",-0.24948908407255,-1.201984168152,69,100,NA,-1.201984168152,NA
"Manganese Alafia R at Lithia","Alafia","MPI-ESM-LR","Aug",0.242577260277201,-1.05076275253505,69,99,NA,-1.05076275253505,NA
"Manganese Alafia R at Lithia","Alafia","MPI-ESM-LR","Sep",-0.1240024235567,-1.23563952622812,61,100,NA,-1.23563952622812,NA
"Manganese Alafia R at Lithia","Alafia","MPI-ESM-LR","Oct",0.3891557905266,-0.422500056250726,79,82,NA,-0.422500056250726,NA
"Manganese Alafia R at Lithia","Alafia","MPI-ESM-LR","Nov",0.27696425821615,-0.260727973953852,74,69,NA,NA,NA
"Manganese Alafia R at Lithia","Alafia","MPI-ESM-LR","Dec",0.550148420210177,0.671180318197026,92,97,0.550148420210177,0.671180318197026,NA
"Manganese Alafia R at Lithia","Alafia","MRI-CGCM3","Jan",1.11503334315698,0.858539347266926,97,93,1.11503334315698,0.858539347266926,NA
"Manganese Alafia R at Lithia","Alafia","MRI-CGCM3","Feb",1.27973952346795,1.0119781532442,99,98,1.27973952346795,1.0119781532442,NA
"Manganese Alafia R at Lithia","Alafia","MRI-CGCM3","Mar",1.6438988543974,1.60068816655575,100,100,1.6438988543974,1.60068816655575,NA
"Manganese Alafia R at Lithia","Alafia","MRI-CGCM3","Apr",1.25013741913103,1.17651571108033,99,100,1.25013741913103,1.17651571108033,NA
"Manganese Alafia R at Lithia","Alafia","MRI-CGCM3","May",1.04150318388345,0.93988327160385,97,100,1.04150318388345,0.93988327160385,NA
"Manganese Alafia R at Lithia","Alafia","MRI-CGCM3","Jun",1.51143883382208,0.950335989759324,100,97,1.51143883382208,0.950335989759324,NA
"Manganese Alafia R at Lithia","Alafia","MRI-CGCM3","Jul",1.80573957121248,1.37306117239925,100,97,1.80573957121248,1.37306117239925,NA
"Manganese Alafia R at Lithia","Alafia","MRI-CGCM3","Aug",2.23776755662095,1.88804372136443,100,100,2.23776755662095,1.88804372136443,NA
"Manganese Alafia R at Lithia","Alafia","MRI-CGCM3","Sep",1.072044662964,1.47517132371333,93,100,1.072044662964,1.47517132371333,NA
"Manganese Alafia R at Lithia","Alafia","MRI-CGCM3","Oct",0.479076086436725,0.673665894736649,79,87,NA,0.673665894736649,NA
"Manganese Alafia R at Lithia","Alafia","MRI-CGCM3","Nov",0.371817448640824,0.430841728809124,79,89,NA,0.430841728809124,NA
"Manganese Alafia R at Lithia","Alafia","MRI-CGCM3","Dec",0.842726754770699,0.793730384197075,88,95,0.842726754770699,0.793730384197075,NA
"Manganese Alafia R at Lithia","Alafia","NorESM1-M","Jan",0.17836339141035,-0.0676894968237489,63,56,NA,NA,NA
"Manganese Alafia R at Lithia","Alafia","NorESM1-M","Feb",-0.157122888435826,-0.652015780227249,62,93,NA,-0.652015780227249,NA
"Manganese Alafia R at Lithia","Alafia","NorESM1-M","Mar",0.0469092011465744,-0.6757448743115,56,93,NA,-0.6757448743115,NA
"Manganese Alafia R at Lithia","Alafia","NorESM1-M","Apr",0.357298394671651,-0.467430540381251,77,84,NA,-0.467430540381251,NA
"Manganese Alafia R at Lithia","Alafia","NorESM1-M","May",0.0719768047305509,-0.442709826208947,55,88,NA,-0.442709826208947,NA
"Manganese Alafia R at Lithia","Alafia","NorESM1-M","Jun",-0.705543959940051,-1.61698307080347,87,100,-0.705543959940051,-1.61698307080347,NA
"Manganese Alafia R at Lithia","Alafia","NorESM1-M","Jul",-0.434688294022749,-2.26209398197962,79,100,NA,-2.26209398197962,NA
"Manganese Alafia R at Lithia","Alafia","NorESM1-M","Aug",-0.684300555832648,-2.501141114804,89,100,-0.684300555832648,-2.501141114804,NA
"Manganese Alafia R at Lithia","Alafia","NorESM1-M","Sep",-0.469019838443273,-2.488528858649,83,100,-0.469019838443273,-2.488528858649,NA
"Manganese Alafia R at Lithia","Alafia","NorESM1-M","Oct",-0.232881591536927,-1.46602966308228,64,100,NA,-1.46602966308228,NA
"Manganese Alafia R at Lithia","Alafia","NorESM1-M","Nov",0.0910437236355506,-0.93616968055535,58,99,NA,-0.93616968055535,NA
"Manganese Alafia R at Lithia","Alafia","NorESM1-M","Dec",0.532508031601803,0.0726117856966999,84,57,0.532508031601803,NA,NA
"Manganese Alafia R at Lithia","Alafia","BCC-CSM","Jan",-0.162214092144774,-0.353417683505,63,82,NA,-0.353417683505,NA
"Manganese Alafia R at Lithia","Alafia","BCC-CSM","Feb",-0.0859480079913011,-1.00247037653223,61,96,NA,-1.00247037653223,NA
"Manganese Alafia R at Lithia","Alafia","BCC-CSM","Mar",-0.0643740826858741,-1.07220921029282,57,98,NA,-1.07220921029282,NA
"Manganese Alafia R at Lithia","Alafia","BCC-CSM","Apr",-0.701101876920925,-2.16174879306185,96,99,-0.701101876920925,-2.16174879306185,NA
"Manganese Alafia R at Lithia","Alafia","BCC-CSM","May",-1.34936783746023,-2.54967116018149,100,100,-1.34936783746023,-2.54967116018149,NA
"Manganese Alafia R at Lithia","Alafia","BCC-CSM","Jun",-1.30923383786735,-3.21412103949795,100,100,-1.30923383786735,-3.21412103949795,NA
"Manganese Alafia R at Lithia","Alafia","BCC-CSM","Jul",-1.34101464211462,-3.32755575810568,98,100,-1.34101464211462,-3.32755575810568,NA
"Manganese Alafia R at Lithia","Alafia","BCC-CSM","Aug",-0.774598294115401,-2.26790103075965,93,100,-0.774598294115401,-2.26790103075965,NA
"Manganese Alafia R at Lithia","Alafia","BCC-CSM","Sep",-0.661159958806202,-1.1017565716653,90,97,-0.661159958806202,-1.1017565716653,NA
"Manganese Alafia R at Lithia","Alafia","BCC-CSM","Oct",-0.430450168206576,-1.35833128325475,82,99,-0.430450168206576,-1.35833128325475,NA
"Manganese Alafia R at Lithia","Alafia","BCC-CSM","Nov",-0.435979521163325,-1.1475838195495,79,97,NA,-1.1475838195495,NA
"Manganese Alafia R at Lithia","Alafia","BCC-CSM","Dec",-0.391027344843299,-0.553354441649925,73,84,NA,-0.553354441649925,NA
"Iron Alafia R at Lithia","Alafia","BNU-ESM","Jan",-34.5958037321058,-57.1940777048103,100,100,-34.5958037321058,-57.1940777048103,NA
"Iron Alafia R at Lithia","Alafia","BNU-ESM","Feb",-34.422492036983,-59.8470473267202,100,100,-34.422492036983,-59.8470473267202,NA
"Iron Alafia R at Lithia","Alafia","BNU-ESM","Mar",-48.1257318885385,-64.8083842915853,100,100,-48.1257318885385,-64.8083842915853,NA
"Iron Alafia R at Lithia","Alafia","BNU-ESM","Apr",-19.4096681499107,-50.1656915350962,100,100,-19.4096681499107,-50.1656915350962,NA
"Iron Alafia R at Lithia","Alafia","BNU-ESM","May",-9.79409395981151,-62.0197710963899,97,100,-9.79409395981151,-62.0197710963899,NA
"Iron Alafia R at Lithia","Alafia","BNU-ESM","Jun",-23.7842738561847,-76.8558497324556,100,100,-23.7842738561847,-76.8558497324556,NA
"Iron Alafia R at Lithia","Alafia","BNU-ESM","Jul",-78.2145771436035,-134.243177117029,100,100,-78.2145771436035,-134.243177117029,NA
"Iron Alafia R at Lithia","Alafia","BNU-ESM","Aug",-103.081443887309,-155.677696191856,100,100,-103.081443887309,-155.677696191856,NA
"Iron Alafia R at Lithia","Alafia","BNU-ESM","Sep",-105.163452822964,-148.017729133695,100,100,-105.163452822964,-148.017729133695,NA
"Iron Alafia R at Lithia","Alafia","BNU-ESM","Oct",-66.2228387911233,-74.8381811803128,100,100,-66.2228387911233,-74.8381811803128,NA
"Iron Alafia R at Lithia","Alafia","BNU-ESM","Nov",-58.5795431547863,-76.8482792765727,100,100,-58.5795431547863,-76.8482792765727,NA
"Iron Alafia R at Lithia","Alafia","BNU-ESM","Dec",-36.3607370458755,-52.7428997355055,100,100,-36.3607370458755,-52.7428997355055,NA
"Iron Alafia R at Lithia","Alafia","GFDL-CM3","Jan",37.8313606197192,51.8640537949415,100,100,37.8313606197192,51.8640537949415,NA
"Iron Alafia R at Lithia","Alafia","GFDL-CM3","Feb",54.2773112183713,49.6109949978655,100,100,54.2773112183713,49.6109949978655,NA
"Iron Alafia R at Lithia","Alafia","GFDL-CM3","Mar",13.7433434109235,35.9874111979127,99,100,13.7433434109235,35.9874111979127,NA
"Iron Alafia R at Lithia","Alafia","GFDL-CM3","Apr",0.855284520271013,-3.89087288843824,59,80,NA,NA,NA
"Iron Alafia R at Lithia","Alafia","GFDL-CM3","May",15.7764446321285,-14.7869472497989,100,100,15.7764446321285,-14.7869472497989,NA
"Iron Alafia R at Lithia","Alafia","GFDL-CM3","Jun",46.8817468166445,6.44466492269801,100,82,46.8817468166445,6.44466492269801,NA
"Iron Alafia R at Lithia","Alafia","GFDL-CM3","Jul",64.9451705669352,31.4173019472547,100,100,64.9451705669352,31.4173019472547,NA
"Iron Alafia R at Lithia","Alafia","GFDL-CM3","Aug",83.6185096350915,41.1155677985882,100,100,83.6185096350915,41.1155677985882,NA
"Iron Alafia R at Lithia","Alafia","GFDL-CM3","Sep",122.645126399824,121.579816510796,100,100,122.645126399824,121.579816510796,NA
"Iron Alafia R at Lithia","Alafia","GFDL-CM3","Oct",97.2844733000848,139.835302199364,100,100,97.2844733000848,139.835302199364,NA
"Iron Alafia R at Lithia","Alafia","GFDL-CM3","Nov",69.7638515413205,77.8838040859923,100,100,69.7638515413205,77.8838040859923,NA
"Iron Alafia R at Lithia","Alafia","GFDL-CM3","Dec",42.1140485195982,47.084334297428,100,100,42.1140485195982,47.084334297428,NA
"Iron Alafia R at Lithia","Alafia","GFDL-ESM2G","Jan",16.091731295991,21.7176644878945,100,100,16.091731295991,21.7176644878945,NA
"Iron Alafia R at Lithia","Alafia","GFDL-ESM2G","Feb",17.328584993101,-5.87709585455698,99,77,17.328584993101,NA,NA
"Iron Alafia R at Lithia","Alafia","GFDL-ESM2G","Mar",-5.11581945331449,-38.580606684746,82,100,-5.11581945331449,-38.580606684746,NA
"Iron Alafia R at Lithia","Alafia","GFDL-ESM2G","Apr",-31.0435668602355,-64.2169715594074,100,100,-31.0435668602355,-64.2169715594074,NA
"Iron Alafia R at Lithia","Alafia","GFDL-ESM2G","May",-25.7760235185297,-60.5667616224474,100,100,-25.7760235185297,-60.5667616224474,NA
"Iron Alafia R at Lithia","Alafia","GFDL-ESM2G","Jun",-36.2625172540687,-100.056290246245,100,100,-36.2625172540687,-100.056290246245,NA
"Iron Alafia R at Lithia","Alafia","GFDL-ESM2G","Jul",-47.553610288969,-131.952484112221,100,100,-47.553610288969,-131.952484112221,NA
"Iron Alafia R at Lithia","Alafia","GFDL-ESM2G","Aug",-70.5591517663838,-141.298042299831,100,100,-70.5591517663838,-141.298042299831,NA
"Iron Alafia R at Lithia","Alafia","GFDL-ESM2G","Sep",-29.771201374242,-111.096146090358,100,100,-29.771201374242,-111.096146090358,NA
"Iron Alafia R at Lithia","Alafia","GFDL-ESM2G","Oct",-10.8317917455645,-41.1338879967035,92,100,-10.8317917455645,-41.1338879967035,NA
"Iron Alafia R at Lithia","Alafia","GFDL-ESM2G","Nov",2.25339726240324,5.80136830514,62,82,NA,5.80136830514,NA
"Iron Alafia R at Lithia","Alafia","GFDL-ESM2G","Dec",0.689947064405743,12.7029528818988,57,98,NA,12.7029528818988,NA
"Iron Alafia R at Lithia","Alafia","MIROC-ESM","Jan",-6.60308129845374,-31.1169887361585,83,100,-6.60308129845374,-31.1169887361585,NA
"Iron Alafia R at Lithia","Alafia","MIROC-ESM","Feb",-3.47584877469775,-39.7333939625155,80,100,-3.47584877469775,-39.7333939625155,NA
"Iron Alafia R at Lithia","Alafia","MIROC-ESM","Mar",7.6677183393155,-40.9626431411705,81,100,7.6677183393155,-40.9626431411705,NA
"Iron Alafia R at Lithia","Alafia","MIROC-ESM","Apr",5.84411229721525,-24.9003575245327,80,100,5.84411229721525,-24.9003575245327,NA
"Iron Alafia R at Lithia","Alafia","MIROC-ESM","May",-26.4412909893335,-63.6031057640733,100,100,-26.4412909893335,-63.6031057640733,NA
"Iron Alafia R at Lithia","Alafia","MIROC-ESM","Jun",2.26799604422725,-45.710552141294,68,100,NA,-45.710552141294,NA
"Iron Alafia R at Lithia","Alafia","MIROC-ESM","Jul",20.0939813202352,-54.7763994863305,100,100,20.0939813202352,-54.7763994863305,NA
"Iron Alafia R at Lithia","Alafia","MIROC-ESM","Aug",-25.465396449009,-133.4851791128,99,100,-25.465396449009,-133.4851791128,NA
"Iron Alafia R at Lithia","Alafia","MIROC-ESM","Sep",-40.8226562990425,-147.553913033241,100,100,-40.8226562990425,-147.553913033241,NA
"Iron Alafia R at Lithia","Alafia","MIROC-ESM","Oct",-12.8871701720778,-97.1929422567493,97,100,-12.8871701720778,-97.1929422567493,NA
"Iron Alafia R at Lithia","Alafia","MIROC-ESM","Nov",0.9417729257205,-66.443858955965,53,100,NA,-66.443858955965,NA
"Iron Alafia R at Lithia","Alafia","MIROC-ESM","Dec",1.95881522160174,-58.7490979690302,63,100,NA,-58.7490979690302,NA
"Iron Alafia R at Lithia","Alafia","MPI-ESM-LR","Jan",15.4624329195235,21.3548239317747,98,100,15.4624329195235,21.3548239317747,NA
"Iron Alafia R at Lithia","Alafia","MPI-ESM-LR","Feb",-1.23284236529476,18.407358099853,66,100,NA,18.407358099853,NA
"Iron Alafia R at Lithia","Alafia","MPI-ESM-LR","Mar",-5.54680754379224,-3.51194634272775,79,75,NA,NA,NA
"Iron Alafia R at Lithia","Alafia","MPI-ESM-LR","Apr",-24.2654425635542,-42.1189942705505,100,100,-24.2654425635542,-42.1189942705505,NA
