"title","Q_cfs_log_round","wq_orig"
"Nitrogen Hillsborough R at Morris Br",-7.603,NA
"Nitrogen Hillsborough R at Morris Br",-7.602,NA
"Nitrogen Hillsborough R at Morris Br",-7.601,NA
"Nitrogen Hillsborough R at Morris Br",-7.6,NA
"Nitrogen Hillsborough R at Morris Br",-7.599,NA
"Nitrogen Hillsborough R at Morris Br",-7.598,NA
"Nitrogen Hillsborough R at Morris Br",-7.597,NA
"Nitrogen Hillsborough R at Morris Br",-7.596,NA
"Nitrogen Hillsborough R at Morris Br",-7.595,NA
"Nitrogen Hillsborough R at Morris Br",-7.594,NA
"Nitrogen Hillsborough R at Morris Br",-7.593,NA
"Nitrogen Hillsborough R at Morris Br",-7.592,NA
"Nitrogen Hillsborough R at Morris Br",-7.591,NA
"Nitrogen Hillsborough R at Morris Br",-7.59,NA
"Nitrogen Hillsborough R at Morris Br",-7.589,NA
"Nitrogen Hillsborough R at Morris Br",-7.588,NA
"Nitrogen Hillsborough R at Morris Br",-7.587,NA
"Nitrogen Hillsborough R at Morris Br",-7.586,NA
"Nitrogen Hillsborough R at Morris Br",-7.585,NA
"Nitrogen Hillsborough R at Morris Br",-7.584,NA
"Nitrogen Hillsborough R at Morris Br",-7.583,NA
"Nitrogen Hillsborough R at Morris Br",-7.582,NA
"Nitrogen Hillsborough R at Morris Br",-7.581,NA
"Nitrogen Hillsborough R at Morris Br",-7.58,NA
"Nitrogen Hillsborough R at Morris Br",-7.579,NA
"Nitrogen Hillsborough R at Morris Br",-7.578,NA
"Nitrogen Hillsborough R at Morris Br",-7.577,NA
"Nitrogen Hillsborough R at Morris Br",-7.576,NA
"Nitrogen Hillsborough R at Morris Br",-7.575,NA
"Nitrogen Hillsborough R at Morris Br",-7.574,NA
"Nitrogen Hillsborough R at Morris Br",-7.573,NA
"Nitrogen Hillsborough R at Morris Br",-7.572,NA
"Nitrogen Hillsborough R at Morris Br",-7.571,NA
"Nitrogen Hillsborough R at Morris Br",-7.57,NA
"Nitrogen Hillsborough R at Morris Br",-7.569,NA
"Nitrogen Hillsborough R at Morris Br",-7.568,NA
"Nitrogen Hillsborough R at Morris Br",-7.567,NA
"Nitrogen Hillsborough R at Morris Br",-7.566,NA
"Nitrogen Hillsborough R at Morris Br",-7.565,NA
"Nitrogen Hillsborough R at Morris Br",-7.564,NA
"Nitrogen Hillsborough R at Morris Br",-7.563,NA
"Nitrogen Hillsborough R at Morris Br",-7.562,NA
"Nitrogen Hillsborough R at Morris Br",-7.561,NA
"Nitrogen Hillsborough R at Morris Br",-7.56,NA
"Nitrogen Hillsborough R at Morris Br",-7.559,NA
"Nitrogen Hillsborough R at Morris Br",-7.558,NA
"Nitrogen Hillsborough R at Morris Br",-7.557,NA
"Nitrogen Hillsborough R at Morris Br",-7.556,NA
"Nitrogen Hillsborough R at Morris Br",-7.555,NA
"Nitrogen Hillsborough R at Morris Br",-7.554,NA
"Nitrogen Hillsborough R at Morris Br",-7.553,NA
"Nitrogen Hillsborough R at Morris Br",-7.552,NA
"Nitrogen Hillsborough R at Morris Br",-7.551,NA
"Nitrogen Hillsborough R at Morris Br",-7.55,NA
"Nitrogen Hillsborough R at Morris Br",-7.549,NA
"Nitrogen Hillsborough R at Morris Br",-7.548,NA
"Nitrogen Hillsborough R at Morris Br",-7.547,NA
"Nitrogen Hillsborough R at Morris Br",-7.546,NA
"Nitrogen Hillsborough R at Morris Br",-7.545,NA
"Nitrogen Hillsborough R at Morris Br",-7.544,NA
"Nitrogen Hillsborough R at Morris Br",-7.543,NA
"Nitrogen Hillsborough R at Morris Br",-7.542,NA
"Nitrogen Hillsborough R at Morris Br",-7.541,NA
"Nitrogen Hillsborough R at Morris Br",-7.54,NA
"Nitrogen Hillsborough R at Morris Br",-7.539,NA
"Nitrogen Hillsborough R at Morris Br",-7.538,NA
"Nitrogen Hillsborough R at Morris Br",-7.537,NA
"Nitrogen Hillsborough R at Morris Br",-7.536,NA
"Nitrogen Hillsborough R at Morris Br",-7.535,NA
"Nitrogen Hillsborough R at Morris Br",-7.534,NA
"Nitrogen Hillsborough R at Morris Br",-7.533,NA
"Nitrogen Hillsborough R at Morris Br",-7.532,NA
"Nitrogen Hillsborough R at Morris Br",-7.531,NA
"Nitrogen Hillsborough R at Morris Br",-7.53,NA
"Nitrogen Hillsborough R at Morris Br",-7.529,NA
"Nitrogen Hillsborough R at Morris Br",-7.528,NA
"Nitrogen Hillsborough R at Morris Br",-7.527,NA
"Nitrogen Hillsborough R at Morris Br",-7.526,NA
"Nitrogen Hillsborough R at Morris Br",-7.525,NA
"Nitrogen Hillsborough R at Morris Br",-7.524,NA
"Nitrogen Hillsborough R at Morris Br",-7.523,NA
"Nitrogen Hillsborough R at Morris Br",-7.522,NA
"Nitrogen Hillsborough R at Morris Br",-7.521,NA
"Nitrogen Hillsborough R at Morris Br",-7.52,NA
"Nitrogen Hillsborough R at Morris Br",-7.519,NA
"Nitrogen Hillsborough R at Morris Br",-7.518,NA
"Nitrogen Hillsborough R at Morris Br",-7.517,NA
"Nitrogen Hillsborough R at Morris Br",-7.516,NA
"Nitrogen Hillsborough R at Morris Br",-7.515,NA
"Nitrogen Hillsborough R at Morris Br",-7.514,NA
"Nitrogen Hillsborough R at Morris Br",-7.513,NA
"Nitrogen Hillsborough R at Morris Br",-7.512,NA
"Nitrogen Hillsborough R at Morris Br",-7.511,NA
"Nitrogen Hillsborough R at Morris Br",-7.51,NA
"Nitrogen Hillsborough R at Morris Br",-7.509,NA
"Nitrogen Hillsborough R at Morris Br",-7.508,NA
"Nitrogen Hillsborough R at Morris Br",-7.507,NA
"Nitrogen Hillsborough R at Morris Br",-7.506,NA
"Nitrogen Hillsborough R at Morris Br",-7.505,NA
"Nitrogen Hillsborough R at Morris Br",-7.504,NA
"Nitrogen Hillsborough R at Morris Br",-7.503,NA
"Nitrogen Hillsborough R at Morris Br",-7.502,NA
"Nitrogen Hillsborough R at Morris Br",-7.501,NA
"Nitrogen Hillsborough R at Morris Br",-7.5,NA
"Nitrogen Hillsborough R at Morris Br",-7.499,NA
"Nitrogen Hillsborough R at Morris Br",-7.498,NA
"Nitrogen Hillsborough R at Morris Br",-7.497,NA
"Nitrogen Hillsborough R at Morris Br",-7.496,NA
"Nitrogen Hillsborough R at Morris Br",-7.495,NA
"Nitrogen Hillsborough R at Morris Br",-7.494,NA
"Nitrogen Hillsborough R at Morris Br",-7.493,NA
"Nitrogen Hillsborough R at Morris Br",-7.492,NA
"Nitrogen Hillsborough R at Morris Br",-7.491,NA
"Nitrogen Hillsborough R at Morris Br",-7.49,NA
"Nitrogen Hillsborough R at Morris Br",-7.489,NA
"Nitrogen Hillsborough R at Morris Br",-7.488,NA
"Nitrogen Hillsborough R at Morris Br",-7.487,NA
"Nitrogen Hillsborough R at Morris Br",-7.486,NA
"Nitrogen Hillsborough R at Morris Br",-7.485,NA
"Nitrogen Hillsborough R at Morris Br",-7.484,NA
"Nitrogen Hillsborough R at Morris Br",-7.483,NA
"Nitrogen Hillsborough R at Morris Br",-7.482,NA
"Nitrogen Hillsborough R at Morris Br",-7.481,NA
"Nitrogen Hillsborough R at Morris Br",-7.48,NA
"Nitrogen Hillsborough R at Morris Br",-7.479,NA
"Nitrogen Hillsborough R at Morris Br",-7.478,NA
"Nitrogen Hillsborough R at Morris Br",-7.477,NA
"Nitrogen Hillsborough R at Morris Br",-7.476,NA
"Nitrogen Hillsborough R at Morris Br",-7.475,NA
"Nitrogen Hillsborough R at Morris Br",-7.474,NA
"Nitrogen Hillsborough R at Morris Br",-7.473,NA
"Nitrogen Hillsborough R at Morris Br",-7.472,NA
"Nitrogen Hillsborough R at Morris Br",-7.471,NA
"Nitrogen Hillsborough R at Morris Br",-7.47,NA
"Nitrogen Hillsborough R at Morris Br",-7.469,NA
"Nitrogen Hillsborough R at Morris Br",-7.468,NA
"Nitrogen Hillsborough R at Morris Br",-7.467,NA
"Nitrogen Hillsborough R at Morris Br",-7.466,NA
"Nitrogen Hillsborough R at Morris Br",-7.465,NA
"Nitrogen Hillsborough R at Morris Br",-7.464,NA
"Nitrogen Hillsborough R at Morris Br",-7.463,NA
"Nitrogen Hillsborough R at Morris Br",-7.462,NA
"Nitrogen Hillsborough R at Morris Br",-7.461,NA
"Nitrogen Hillsborough R at Morris Br",-7.46,NA
"Nitrogen Hillsborough R at Morris Br",-7.459,NA
"Nitrogen Hillsborough R at Morris Br",-7.458,NA
"Nitrogen Hillsborough R at Morris Br",-7.457,NA
"Nitrogen Hillsborough R at Morris Br",-7.456,NA
"Nitrogen Hillsborough R at Morris Br",-7.455,NA
"Nitrogen Hillsborough R at Morris Br",-7.454,NA
"Nitrogen Hillsborough R at Morris Br",-7.453,NA
"Nitrogen Hillsborough R at Morris Br",-7.452,NA
"Nitrogen Hillsborough R at Morris Br",-7.451,NA
"Nitrogen Hillsborough R at Morris Br",-7.45,NA
"Nitrogen Hillsborough R at Morris Br",-7.449,NA
"Nitrogen Hillsborough R at Morris Br",-7.448,NA
"Nitrogen Hillsborough R at Morris Br",-7.447,NA
"Nitrogen Hillsborough R at Morris Br",-7.446,NA
"Nitrogen Hillsborough R at Morris Br",-7.445,NA
"Nitrogen Hillsborough R at Morris Br",-7.444,NA
"Nitrogen Hillsborough R at Morris Br",-7.443,NA
"Nitrogen Hillsborough R at Morris Br",-7.442,NA
"Nitrogen Hillsborough R at Morris Br",-7.441,NA
"Nitrogen Hillsborough R at Morris Br",-7.44,NA
"Nitrogen Hillsborough R at Morris Br",-7.439,NA
"Nitrogen Hillsborough R at Morris Br",-7.438,NA
"Nitrogen Hillsborough R at Morris Br",-7.437,NA
"Nitrogen Hillsborough R at Morris Br",-7.436,NA
"Nitrogen Hillsborough R at Morris Br",-7.435,NA
"Nitrogen Hillsborough R at Morris Br",-7.434,NA
"Nitrogen Hillsborough R at Morris Br",-7.433,NA
"Nitrogen Hillsborough R at Morris Br",-7.432,NA
"Nitrogen Hillsborough R at Morris Br",-7.431,NA
"Nitrogen Hillsborough R at Morris Br",-7.43,NA
"Nitrogen Hillsborough R at Morris Br",-7.429,NA
"Nitrogen Hillsborough R at Morris Br",-7.428,NA
"Nitrogen Hillsborough R at Morris Br",-7.427,NA
"Nitrogen Hillsborough R at Morris Br",-7.426,NA
"Nitrogen Hillsborough R at Morris Br",-7.425,NA
"Nitrogen Hillsborough R at Morris Br",-7.424,NA
"Nitrogen Hillsborough R at Morris Br",-7.423,NA
"Nitrogen Hillsborough R at Morris Br",-7.422,NA
"Nitrogen Hillsborough R at Morris Br",-7.421,NA
"Nitrogen Hillsborough R at Morris Br",-7.42,NA
"Nitrogen Hillsborough R at Morris Br",-7.419,NA
"Nitrogen Hillsborough R at Morris Br",-7.418,NA
"Nitrogen Hillsborough R at Morris Br",-7.417,NA
"Nitrogen Hillsborough R at Morris Br",-7.416,NA
"Nitrogen Hillsborough R at Morris Br",-7.415,NA
"Nitrogen Hillsborough R at Morris Br",-7.414,NA
"Nitrogen Hillsborough R at Morris Br",-7.413,NA
"Nitrogen Hillsborough R at Morris Br",-7.412,NA
"Nitrogen Hillsborough R at Morris Br",-7.411,NA
"Nitrogen Hillsborough R at Morris Br",-7.41,NA
"Nitrogen Hillsborough R at Morris Br",-7.409,NA
"Nitrogen Hillsborough R at Morris Br",-7.408,NA
"Nitrogen Hillsborough R at Morris Br",-7.407,NA
"Nitrogen Hillsborough R at Morris Br",-7.406,NA
"Nitrogen Hillsborough R at Morris Br",-7.405,NA
"Nitrogen Hillsborough R at Morris Br",-7.404,NA
"Nitrogen Hillsborough R at Morris Br",-7.403,NA
"Nitrogen Hillsborough R at Morris Br",-7.402,NA
"Nitrogen Hillsborough R at Morris Br",-7.401,NA
"Nitrogen Hillsborough R at Morris Br",-7.4,NA
"Nitrogen Hillsborough R at Morris Br",-7.399,NA
"Nitrogen Hillsborough R at Morris Br",-7.398,NA
"Nitrogen Hillsborough R at Morris Br",-7.397,NA
"Nitrogen Hillsborough R at Morris Br",-7.396,NA
"Nitrogen Hillsborough R at Morris Br",-7.395,NA
"Nitrogen Hillsborough R at Morris Br",-7.394,NA
"Nitrogen Hillsborough R at Morris Br",-7.393,NA
"Nitrogen Hillsborough R at Morris Br",-7.392,NA
"Nitrogen Hillsborough R at Morris Br",-7.391,NA
"Nitrogen Hillsborough R at Morris Br",-7.39,NA
"Nitrogen Hillsborough R at Morris Br",-7.389,NA
"Nitrogen Hillsborough R at Morris Br",-7.388,NA
"Nitrogen Hillsborough R at Morris Br",-7.387,NA
"Nitrogen Hillsborough R at Morris Br",-7.386,NA
"Nitrogen Hillsborough R at Morris Br",-7.385,NA
"Nitrogen Hillsborough R at Morris Br",-7.384,NA
"Nitrogen Hillsborough R at Morris Br",-7.383,NA
"Nitrogen Hillsborough R at Morris Br",-7.382,NA
"Nitrogen Hillsborough R at Morris Br",-7.381,NA
"Nitrogen Hillsborough R at Morris Br",-7.38,NA
"Nitrogen Hillsborough R at Morris Br",-7.379,NA
"Nitrogen Hillsborough R at Morris Br",-7.378,NA
"Nitrogen Hillsborough R at Morris Br",-7.377,NA
"Nitrogen Hillsborough R at Morris Br",-7.376,NA
"Nitrogen Hillsborough R at Morris Br",-7.375,NA
"Nitrogen Hillsborough R at Morris Br",-7.374,NA
"Nitrogen Hillsborough R at Morris Br",-7.373,NA
"Nitrogen Hillsborough R at Morris Br",-7.372,NA
"Nitrogen Hillsborough R at Morris Br",-7.371,NA
"Nitrogen Hillsborough R at Morris Br",-7.37,NA
"Nitrogen Hillsborough R at Morris Br",-7.369,NA
"Nitrogen Hillsborough R at Morris Br",-7.368,NA
"Nitrogen Hillsborough R at Morris Br",-7.367,NA
"Nitrogen Hillsborough R at Morris Br",-7.366,NA
"Nitrogen Hillsborough R at Morris Br",-7.365,NA
"Nitrogen Hillsborough R at Morris Br",-7.364,NA
"Nitrogen Hillsborough R at Morris Br",-7.363,NA
"Nitrogen Hillsborough R at Morris Br",-7.362,NA
"Nitrogen Hillsborough R at Morris Br",-7.361,NA
"Nitrogen Hillsborough R at Morris Br",-7.36,NA
"Nitrogen Hillsborough R at Morris Br",-7.359,NA
"Nitrogen Hillsborough R at Morris Br",-7.358,NA
"Nitrogen Hillsborough R at Morris Br",-7.357,NA
"Nitrogen Hillsborough R at Morris Br",-7.356,NA
"Nitrogen Hillsborough R at Morris Br",-7.355,NA
"Nitrogen Hillsborough R at Morris Br",-7.354,NA
"Nitrogen Hillsborough R at Morris Br",-7.353,NA
"Nitrogen Hillsborough R at Morris Br",-7.352,NA
"Nitrogen Hillsborough R at Morris Br",-7.351,NA
"Nitrogen Hillsborough R at Morris Br",-7.35,NA
"Nitrogen Hillsborough R at Morris Br",-7.349,NA
"Nitrogen Hillsborough R at Morris Br",-7.348,NA
"Nitrogen Hillsborough R at Morris Br",-7.347,NA
"Nitrogen Hillsborough R at Morris Br",-7.346,NA
"Nitrogen Hillsborough R at Morris Br",-7.345,NA
"Nitrogen Hillsborough R at Morris Br",-7.344,NA
"Nitrogen Hillsborough R at Morris Br",-7.343,NA
"Nitrogen Hillsborough R at Morris Br",-7.342,NA
"Nitrogen Hillsborough R at Morris Br",-7.341,NA
"Nitrogen Hillsborough R at Morris Br",-7.34,NA
"Nitrogen Hillsborough R at Morris Br",-7.339,NA
"Nitrogen Hillsborough R at Morris Br",-7.338,NA
"Nitrogen Hillsborough R at Morris Br",-7.337,NA
"Nitrogen Hillsborough R at Morris Br",-7.336,NA
"Nitrogen Hillsborough R at Morris Br",-7.335,NA
"Nitrogen Hillsborough R at Morris Br",-7.334,NA
"Nitrogen Hillsborough R at Morris Br",-7.333,NA
"Nitrogen Hillsborough R at Morris Br",-7.332,NA
"Nitrogen Hillsborough R at Morris Br",-7.331,NA
"Nitrogen Hillsborough R at Morris Br",-7.33,NA
"Nitrogen Hillsborough R at Morris Br",-7.329,NA
"Nitrogen Hillsborough R at Morris Br",-7.328,NA
"Nitrogen Hillsborough R at Morris Br",-7.327,NA
"Nitrogen Hillsborough R at Morris Br",-7.326,NA
"Nitrogen Hillsborough R at Morris Br",-7.325,NA
"Nitrogen Hillsborough R at Morris Br",-7.324,NA
"Nitrogen Hillsborough R at Morris Br",-7.323,NA
"Nitrogen Hillsborough R at Morris Br",-7.322,NA
"Nitrogen Hillsborough R at Morris Br",-7.321,NA
"Nitrogen Hillsborough R at Morris Br",-7.32,NA
"Nitrogen Hillsborough R at Morris Br",-7.319,NA
"Nitrogen Hillsborough R at Morris Br",-7.318,NA
"Nitrogen Hillsborough R at Morris Br",-7.317,NA
"Nitrogen Hillsborough R at Morris Br",-7.316,NA
"Nitrogen Hillsborough R at Morris Br",-7.315,NA
"Nitrogen Hillsborough R at Morris Br",-7.314,NA
"Nitrogen Hillsborough R at Morris Br",-7.313,NA
"Nitrogen Hillsborough R at Morris Br",-7.312,NA
"Nitrogen Hillsborough R at Morris Br",-7.311,NA
"Nitrogen Hillsborough R at Morris Br",-7.31,NA
"Nitrogen Hillsborough R at Morris Br",-7.309,NA
"Nitrogen Hillsborough R at Morris Br",-7.308,NA
"Nitrogen Hillsborough R at Morris Br",-7.307,NA
"Nitrogen Hillsborough R at Morris Br",-7.306,NA
"Nitrogen Hillsborough R at Morris Br",-7.305,NA
"Nitrogen Hillsborough R at Morris Br",-7.304,NA
"Nitrogen Hillsborough R at Morris Br",-7.303,NA
"Nitrogen Hillsborough R at Morris Br",-7.302,NA
"Nitrogen Hillsborough R at Morris Br",-7.301,NA
"Nitrogen Hillsborough R at Morris Br",-7.3,NA
"Nitrogen Hillsborough R at Morris Br",-7.299,NA
"Nitrogen Hillsborough R at Morris Br",-7.298,NA
"Nitrogen Hillsborough R at Morris Br",-7.297,NA
"Nitrogen Hillsborough R at Morris Br",-7.296,NA
"Nitrogen Hillsborough R at Morris Br",-7.295,NA
"Nitrogen Hillsborough R at Morris Br",-7.294,NA
"Nitrogen Hillsborough R at Morris Br",-7.293,NA
"Nitrogen Hillsborough R at Morris Br",-7.292,NA
"Nitrogen Hillsborough R at Morris Br",-7.291,NA
"Nitrogen Hillsborough R at Morris Br",-7.29,NA
"Nitrogen Hillsborough R at Morris Br",-7.289,NA
"Nitrogen Hillsborough R at Morris Br",-7.288,NA
"Nitrogen Hillsborough R at Morris Br",-7.287,NA
"Nitrogen Hillsborough R at Morris Br",-7.286,NA
"Nitrogen Hillsborough R at Morris Br",-7.285,NA
"Nitrogen Hillsborough R at Morris Br",-7.284,NA
"Nitrogen Hillsborough R at Morris Br",-7.283,NA
"Nitrogen Hillsborough R at Morris Br",-7.282,NA
"Nitrogen Hillsborough R at Morris Br",-7.281,NA
"Nitrogen Hillsborough R at Morris Br",-7.28,NA
"Nitrogen Hillsborough R at Morris Br",-7.279,NA
"Nitrogen Hillsborough R at Morris Br",-7.278,NA
"Nitrogen Hillsborough R at Morris Br",-7.277,NA
"Nitrogen Hillsborough R at Morris Br",-7.276,NA
"Nitrogen Hillsborough R at Morris Br",-7.275,NA
"Nitrogen Hillsborough R at Morris Br",-7.274,NA
"Nitrogen Hillsborough R at Morris Br",-7.273,NA
"Nitrogen Hillsborough R at Morris Br",-7.272,NA
"Nitrogen Hillsborough R at Morris Br",-7.271,NA
"Nitrogen Hillsborough R at Morris Br",-7.27,NA
"Nitrogen Hillsborough R at Morris Br",-7.269,NA
"Nitrogen Hillsborough R at Morris Br",-7.268,NA
"Nitrogen Hillsborough R at Morris Br",-7.267,NA
"Nitrogen Hillsborough R at Morris Br",-7.266,NA
"Nitrogen Hillsborough R at Morris Br",-7.265,NA
"Nitrogen Hillsborough R at Morris Br",-7.264,NA
"Nitrogen Hillsborough R at Morris Br",-7.263,NA
"Nitrogen Hillsborough R at Morris Br",-7.262,NA
"Nitrogen Hillsborough R at Morris Br",-7.261,NA
"Nitrogen Hillsborough R at Morris Br",-7.26,NA
"Nitrogen Hillsborough R at Morris Br",-7.259,NA
"Nitrogen Hillsborough R at Morris Br",-7.258,NA
"Nitrogen Hillsborough R at Morris Br",-7.257,NA
"Nitrogen Hillsborough R at Morris Br",-7.256,NA
"Nitrogen Hillsborough R at Morris Br",-7.255,NA
"Nitrogen Hillsborough R at Morris Br",-7.254,NA
"Nitrogen Hillsborough R at Morris Br",-7.253,NA
"Nitrogen Hillsborough R at Morris Br",-7.252,NA
"Nitrogen Hillsborough R at Morris Br",-7.251,NA
"Nitrogen Hillsborough R at Morris Br",-7.25,NA
"Nitrogen Hillsborough R at Morris Br",-7.249,NA
"Nitrogen Hillsborough R at Morris Br",-7.248,NA
"Nitrogen Hillsborough R at Morris Br",-7.247,NA
"Nitrogen Hillsborough R at Morris Br",-7.246,NA
"Nitrogen Hillsborough R at Morris Br",-7.245,NA
"Nitrogen Hillsborough R at Morris Br",-7.244,NA
"Nitrogen Hillsborough R at Morris Br",-7.243,NA
"Nitrogen Hillsborough R at Morris Br",-7.242,NA
"Nitrogen Hillsborough R at Morris Br",-7.241,NA
"Nitrogen Hillsborough R at Morris Br",-7.24,NA
"Nitrogen Hillsborough R at Morris Br",-7.239,NA
"Nitrogen Hillsborough R at Morris Br",-7.238,NA
"Nitrogen Hillsborough R at Morris Br",-7.237,NA
"Nitrogen Hillsborough R at Morris Br",-7.236,NA
"Nitrogen Hillsborough R at Morris Br",-7.235,NA
"Nitrogen Hillsborough R at Morris Br",-7.234,NA
"Nitrogen Hillsborough R at Morris Br",-7.233,NA
"Nitrogen Hillsborough R at Morris Br",-7.232,NA
"Nitrogen Hillsborough R at Morris Br",-7.231,NA
"Nitrogen Hillsborough R at Morris Br",-7.23,NA
"Nitrogen Hillsborough R at Morris Br",-7.229,NA
"Nitrogen Hillsborough R at Morris Br",-7.228,NA
"Nitrogen Hillsborough R at Morris Br",-7.227,NA
"Nitrogen Hillsborough R at Morris Br",-7.226,NA
"Nitrogen Hillsborough R at Morris Br",-7.225,NA
"Nitrogen Hillsborough R at Morris Br",-7.224,NA
"Nitrogen Hillsborough R at Morris Br",-7.223,NA
"Nitrogen Hillsborough R at Morris Br",-7.222,NA
"Nitrogen Hillsborough R at Morris Br",-7.221,NA
"Nitrogen Hillsborough R at Morris Br",-7.22,NA
"Nitrogen Hillsborough R at Morris Br",-7.219,NA
"Nitrogen Hillsborough R at Morris Br",-7.218,NA
"Nitrogen Hillsborough R at Morris Br",-7.217,NA
"Nitrogen Hillsborough R at Morris Br",-7.216,NA
"Nitrogen Hillsborough R at Morris Br",-7.215,NA
"Nitrogen Hillsborough R at Morris Br",-7.214,NA
"Nitrogen Hillsborough R at Morris Br",-7.213,NA
"Nitrogen Hillsborough R at Morris Br",-7.212,NA
"Nitrogen Hillsborough R at Morris Br",-7.211,NA
"Nitrogen Hillsborough R at Morris Br",-7.21,NA
"Nitrogen Hillsborough R at Morris Br",-7.209,NA
"Nitrogen Hillsborough R at Morris Br",-7.208,NA
"Nitrogen Hillsborough R at Morris Br",-7.207,NA
"Nitrogen Hillsborough R at Morris Br",-7.206,NA
"Nitrogen Hillsborough R at Morris Br",-7.205,NA
"Nitrogen Hillsborough R at Morris Br",-7.204,NA
"Nitrogen Hillsborough R at Morris Br",-7.203,NA
"Nitrogen Hillsborough R at Morris Br",-7.202,NA
"Nitrogen Hillsborough R at Morris Br",-7.201,NA
"Nitrogen Hillsborough R at Morris Br",-7.2,NA
"Nitrogen Hillsborough R at Morris Br",-7.199,NA
"Nitrogen Hillsborough R at Morris Br",-7.198,NA
"Nitrogen Hillsborough R at Morris Br",-7.197,NA
"Nitrogen Hillsborough R at Morris Br",-7.196,NA
"Nitrogen Hillsborough R at Morris Br",-7.195,NA
"Nitrogen Hillsborough R at Morris Br",-7.194,NA
"Nitrogen Hillsborough R at Morris Br",-7.193,NA
"Nitrogen Hillsborough R at Morris Br",-7.192,NA
"Nitrogen Hillsborough R at Morris Br",-7.191,NA
"Nitrogen Hillsborough R at Morris Br",-7.19,NA
"Nitrogen Hillsborough R at Morris Br",-7.189,NA
"Nitrogen Hillsborough R at Morris Br",-7.188,NA
"Nitrogen Hillsborough R at Morris Br",-7.187,NA
"Nitrogen Hillsborough R at Morris Br",-7.186,NA
"Nitrogen Hillsborough R at Morris Br",-7.185,NA
"Nitrogen Hillsborough R at Morris Br",-7.184,NA
"Nitrogen Hillsborough R at Morris Br",-7.183,NA
"Nitrogen Hillsborough R at Morris Br",-7.182,NA
"Nitrogen Hillsborough R at Morris Br",-7.181,NA
"Nitrogen Hillsborough R at Morris Br",-7.18,NA
"Nitrogen Hillsborough R at Morris Br",-7.179,NA
"Nitrogen Hillsborough R at Morris Br",-7.178,NA
"Nitrogen Hillsborough R at Morris Br",-7.177,NA
"Nitrogen Hillsborough R at Morris Br",-7.176,NA
"Nitrogen Hillsborough R at Morris Br",-7.175,NA
"Nitrogen Hillsborough R at Morris Br",-7.174,NA
"Nitrogen Hillsborough R at Morris Br",-7.173,NA
"Nitrogen Hillsborough R at Morris Br",-7.172,NA
"Nitrogen Hillsborough R at Morris Br",-7.171,NA
"Nitrogen Hillsborough R at Morris Br",-7.17,NA
"Nitrogen Hillsborough R at Morris Br",-7.169,NA
"Nitrogen Hillsborough R at Morris Br",-7.168,NA
"Nitrogen Hillsborough R at Morris Br",-7.167,NA
"Nitrogen Hillsborough R at Morris Br",-7.166,NA
"Nitrogen Hillsborough R at Morris Br",-7.165,NA
"Nitrogen Hillsborough R at Morris Br",-7.164,NA
"Nitrogen Hillsborough R at Morris Br",-7.163,NA
