"sim_low","sim_high","sim_mean","sim_median","sim_val","Q_cfs_log_round","in_or_out","method","max_flow_sampled","min_flow_sampled"
11.7465786984449,13.8277718252888,12.7984762735726,12.7499211374143,13.0355394130097,-6.9,"OOR","GAM",7.7,3.8
11.8223925366417,13.8875991300566,12.8029562058922,12.8204468354111,12.3369141369837,-6.8,"OOR","GAM",7.7,3.8
11.8024335467267,13.6767107199955,12.733236100955,12.7564662420089,12.3154285525342,-6.7,"OOR","GAM",7.7,3.8
11.7235367497588,13.5950539512696,12.6861550804161,12.6690272144728,11.7348573186461,-6.6,"OOR","GAM",7.7,3.8
11.7283965433559,13.4583753428593,12.5735108568781,12.5465062982793,12.5174607062871,-6.5,"OOR","GAM",7.7,3.8
11.4928541239086,13.5541939442037,12.5150928676176,12.4912433790657,12.7768083718641,-6.4,"OOR","GAM",7.7,3.8
11.4640759300323,13.4959820034248,12.48291685795,12.4951029296618,12.7668856108273,-6.3,"OOR","GAM",7.7,3.8
11.6242785313534,13.3989052023849,12.476951137263,12.4566501926704,12.3219505900417,-6.2,"OOR","GAM",7.7,3.8
11.5077285294221,13.4488227186155,12.417707543081,12.3716779729924,12.2828828151596,-6.1,"OOR","GAM",7.7,3.8
11.3998435281753,13.311746610222,12.3365129148063,12.3189606698788,11.4289748109287,-6,"OOR","GAM",7.7,3.8
11.3118616950756,13.2381130677263,12.2766532201037,12.2973442521775,11.7606108716554,-5.9,"OOR","GAM",7.7,3.8
11.2565941129538,13.1689636172591,12.1892298768966,12.1806643413329,12.2790647167159,-5.8,"OOR","GAM",7.7,3.8
11.3870211161928,13.1177257952774,12.1719098935767,12.1694307986229,12.911471802882,-5.7,"OOR","GAM",7.7,3.8
11.114653563883,13.0878686918839,12.0827508651736,12.0697074588743,12.2319957291445,-5.6,"OOR","GAM",7.7,3.8
11.2116067298421,13.101251529786,12.0845665430608,12.0391609474443,12.0161297019355,-5.5,"OOR","GAM",7.7,3.8
11.0275275379887,12.9785071276057,11.9699134508418,11.9495727102633,12.479799633884,-5.4,"OOR","GAM",7.7,3.8
11.0670392652544,12.9023873700199,11.9896637007218,11.9796257406177,11.6568634350221,-5.3,"OOR","GAM",7.7,3.8
10.8675025083779,12.8415336208329,11.8437627638494,11.84251253523,12.7458819771835,-5.2,"OOR","GAM",7.7,3.8
11.0343084335479,12.7405302990139,11.8398173971418,11.827027189041,11.9440995959846,-5.1,"OOR","GAM",7.7,3.8
10.8969292037596,12.6435057293566,11.7742384217008,11.7647954125701,11.674706111015,-5,"OOR","GAM",7.7,3.8
10.7299312092318,12.7048306681547,11.7380105159475,11.7488519750129,11.9265890175708,-4.9,"OOR","GAM",7.7,3.8
10.8493855590297,12.6783280507138,11.6848294585807,11.6678441322442,12.7302102339514,-4.8,"OOR","GAM",7.7,3.8
10.835470853284,12.5479308207572,11.6457344876728,11.6481471524099,11.6938058823028,-4.7,"OOR","GAM",7.7,3.8
10.8300556933507,12.4342209619814,11.6231942909024,11.6097552918488,11.3318732361681,-4.6,"OOR","GAM",7.7,3.8
10.7505519138528,12.4738233333851,11.5586529276318,11.5632815473089,11.7206470211756,-4.5,"OOR","GAM",7.7,3.8
10.6133200095848,12.4455624984742,11.4888291115474,11.4656501610824,11.5044465393159,-4.4,"OOR","GAM",7.7,3.8
10.5733368353574,12.4098035266433,11.4125736051774,11.3846091077563,11.3490770198055,-4.3,"OOR","GAM",7.7,3.8
10.4751844881565,12.1943280394912,11.3275995346122,11.3076396057164,11.2536600913391,-4.2,"OOR","GAM",7.7,3.8
10.4128860355626,12.2857483552215,11.2905851867986,11.2619223373787,11.0607328343431,-4.1,"OOR","GAM",7.7,3.8
10.4788519834239,12.1331637985365,11.2034410806314,11.1623805806546,11.3441103711064,-4,"OOR","GAM",7.7,3.8
10.3572872251802,11.9748022411576,11.207953853,11.2177693325286,10.3675581533745,-3.9,"OOR","GAM",7.7,3.8
10.3512607613892,11.9279537720831,11.161580427279,11.1902729866159,11.228439672647,-3.8,"OOR","GAM",7.7,3.8
10.2503622306958,12.0411543997062,11.0927512630336,11.0942348104602,11.5117933322308,-3.7,"OOR","GAM",7.7,3.8
10.2145754135489,11.9937779073071,11.0631107975388,11.0341453884135,11.1861816014316,-3.6,"OOR","GAM",7.7,3.8
10.2721741966903,11.7583630667042,11.0261644398528,11.0496899213232,10.719026217889,-3.5,"OOR","GAM",7.7,3.8
10.2055203805342,11.7215842913552,10.9533918829482,10.9365312377981,11.1911404876924,-3.4,"OOR","GAM",7.7,3.8
10.1285996645086,11.7069461169046,10.9022486280824,10.8992980507157,11.0998679705834,-3.3,"OOR","GAM",7.7,3.8
10.1002682060165,11.5888261174075,10.8349154058356,10.8204115637564,10.5140068961686,-3.2,"OOR","GAM",7.7,3.8
9.86898161991165,11.5595596795406,10.7874129578882,10.7736786502957,11.4994346589627,-3.1,"OOR","GAM",7.7,3.8
9.84902512865739,11.6274149724249,10.7400267511394,10.7573933218315,10.9889602814392,-3,"OOR","GAM",7.7,3.8
9.79044632909129,11.4391073460191,10.6884647827244,10.7230780819656,10.8200896718626,-2.9,"OOR","GAM",7.7,3.8
9.90176557932808,11.4658389886113,10.676295836561,10.6761189344948,10.8266778591394,-2.8,"OOR","GAM",7.7,3.8
9.83696088486013,11.3282634546135,10.5777596719562,10.5950191425969,11.0047770851798,-2.7,"OOR","GAM",7.7,3.8
9.79187150394603,11.4121606433163,10.5433573749132,10.5262096353447,10.1780367955557,-2.6,"OOR","GAM",7.7,3.8
9.75413430584479,11.3572479711016,10.5208490059362,10.4982517949795,10.698404259661,-2.5,"OOR","GAM",7.7,3.8
9.70035398361971,11.2265026838359,10.4266575245264,10.4249891240928,10.1749471301939,-2.4,"OOR","GAM",7.7,3.8
9.61245012640274,11.2640466042082,10.3891286227115,10.3491305232289,9.58759219009439,-2.3,"OOR","GAM",7.7,3.8
9.52109759963508,11.188737626288,10.3610618983764,10.3422740874214,10.172314338065,-2.2,"OOR","GAM",7.7,3.8
9.47827774501352,11.1071750864955,10.3179909704076,10.3410229829069,10.5195191507453,-2.1,"OOR","GAM",7.7,3.8
9.55525389201341,11.0641417308426,10.2509498905493,10.2325058464507,9.89728351844625,-2,"OOR","GAM",7.7,3.8
9.47372985131399,10.9511872068119,10.2302466450189,10.2473814059103,10.6759185483083,-1.9,"OOR","GAM",7.7,3.8
9.43433993122331,11.0084981910881,10.1412714561329,10.1363356653983,10.9178838215488,-1.8,"OOR","GAM",7.7,3.8
9.30143953092936,10.9270838754514,10.117126910253,10.1071029228287,9.79074560809734,-1.7,"OOR","GAM",7.7,3.8
9.43578472280915,10.7958838474944,10.0869837113414,10.0718095722945,10.1050422218881,-1.6,"OOR","GAM",7.7,3.8
9.23889970386749,10.8226266458511,9.98444032641761,9.96111300009486,9.6980729857373,-1.5,"OOR","GAM",7.7,3.8
9.28317274286935,10.7980547219107,9.99382940074568,9.99475607343278,10.8034875776048,-1.4,"OOR","GAM",7.7,3.8
9.09321871989447,10.6562486670097,9.9047734595217,9.87406262921485,9.41278541290886,-1.3,"OOR","GAM",7.7,3.8
9.15167294668683,10.6623798094621,9.86410229588233,9.85255934523366,9.24331630082487,-1.2,"OOR","GAM",7.7,3.8
8.88493562548915,10.6687225792995,9.84523045480182,9.83619334183483,10.1753645680236,-1.1,"OOR","GAM",7.7,3.8
9.08529999308312,10.4880781070544,9.83337559124984,9.8354099138555,9.82141004584399,-0.999999999999999,"OOR","GAM",7.7,3.8
9.04375782958078,10.5266176978355,9.78145901214753,9.76812722843271,9.27360378784036,-0.899999999999999,"OOR","GAM",7.7,3.8
8.94421898363143,10.5094366584144,9.68237274726591,9.67529002465258,9.87377253984496,-0.799999999999999,"OOR","GAM",7.7,3.8
8.95618403388685,10.4724986252935,9.67801203715377,9.68126762926612,9.74497623785723,-0.699999999999999,"OOR","GAM",7.7,3.8
8.80285580885545,10.4320185674537,9.60687579561356,9.5804322534632,9.21318746686917,-0.6,"OOR","GAM",7.7,3.8
8.6617225376093,10.2919781500083,9.54160238165784,9.54359344296748,9.24925028691574,-0.499999999999999,"OOR","GAM",7.7,3.8
8.78405116217912,10.2984529295473,9.56004276860905,9.54459237091229,9.48321932369044,-0.399999999999999,"OOR","GAM",7.7,3.8
8.73005130355247,10.2730748382125,9.48057412822161,9.46923714730374,9.93767346139852,-0.299999999999999,"OOR","GAM",7.7,3.8
8.79602114378167,10.1333365801075,9.46788658285947,9.4374320251712,9.95592658157198,-0.199999999999999,"OOR","GAM",7.7,3.8
8.7068757614197,10.1217123556334,9.38997122532379,9.35922705422251,9.44180300830793,-0.0999999999999996,"OOR","GAM",7.7,3.8
8.67739410170906,10.165753425798,9.37729065274251,9.35957704928445,9.99482807838002,0,"OOR","GAM",7.7,3.8
8.60835200708479,9.93513809582829,9.28254938519052,9.2873258143004,9.09418652574791,0.100000000000001,"OOR","GAM",7.7,3.8
8.55724207174383,9.96845939133395,9.27121612600294,9.27328015950592,9.21698589442391,0.200000000000001,"OOR","GAM",7.7,3.8
8.48796680832005,9.8764169610829,9.21562764704056,9.23388961375592,9.26696864379405,0.300000000000001,"OOR","GAM",7.7,3.8
8.4353993689381,9.94773483151554,9.20445127067629,9.22917494475723,9.18473213654502,0.4,"OOR","GAM",7.7,3.8
8.42429518156211,9.87093409227061,9.13361280786537,9.13586303638682,9.87315073793471,0.5,"OOR","GAM",7.7,3.8
8.49368810180417,9.77421864965753,9.09653696327392,9.07351883275877,9.45283858951872,0.600000000000001,"OOR","GAM",7.7,3.8
8.35783385321215,9.87487705234498,9.05457032470343,9.05037025981243,9.17645680533247,0.700000000000001,"OOR","GAM",7.7,3.8
8.28221335796945,9.67397799345653,8.99874722860296,9.00865982882177,9.26814665419366,0.800000000000001,"OOR","GAM",7.7,3.8
8.22580046388305,9.61253829511027,8.94560567543969,8.92758959091796,8.82502418214851,0.9,"OOR","GAM",7.7,3.8
8.28368797449935,9.70020147196356,8.95004964714155,8.93097024351279,9.10814308543531,1,"OOR","GAM",7.7,3.8
8.23313826631431,9.54449062567245,8.88991979311578,8.88980402473016,8.81325102394254,1.1,"OOR","GAM",7.7,3.8
8.1895009459174,9.4414192721014,8.8344563047726,8.83629757532513,8.56519001114437,1.2,"OOR","GAM",7.7,3.8
8.15263949187556,9.43962915482593,8.77822337970824,8.77280589761198,9.14750296130582,1.3,"OOR","GAM",7.7,3.8
8.18006874088193,9.47893569601744,8.79619139193399,8.7831116405807,8.95462565748024,1.4,"OOR","GAM",7.7,3.8
8.08845644411286,9.45448648352887,8.73602816266209,8.74165228765834,8.47165575246825,1.5,"OOR","GAM",7.7,3.8
8.04894860780488,9.36812878363515,8.70032571399269,8.69819158439624,8.37184558796805,1.6,"OOR","GAM",7.7,3.8
8.02853541615998,9.40781805785162,8.64725212376238,8.63096490581083,9.1252336263017,1.7,"OOR","GAM",7.7,3.8
7.99028134661302,9.34834122153656,8.65080299498356,8.63999523474129,8.16538722994131,1.8,"OOR","GAM",7.7,3.8
7.97167661019973,9.22701324546724,8.594330229476,8.56545580434066,8.72238933131128,1.9,"OOR","GAM",7.7,3.8
7.88726282808348,9.19270263253323,8.51154452162869,8.48586397275781,8.35871771256109,2,"OOR","GAM",7.7,3.8
7.85395278878773,9.21937628529086,8.46657853608729,8.44506742129817,8.04134626832732,2.1,"OOR","GAM",7.7,3.8
7.76799725665369,9.08184871435548,8.48052939287523,8.48304269854123,8.06176506277837,2.2,"OOR","GAM",7.7,3.8
7.8444966952981,9.15532685016961,8.45282018296496,8.42201668967364,8.28607950317535,2.3,"OOR","GAM",7.7,3.8
7.74523495934858,9.02832239997959,8.38142571401259,8.36908181700844,8.57244048032602,2.4,"OOR","GAM",7.7,3.8
7.72571205416937,9.01525921235476,8.32995996229167,8.33966242453732,7.86273140390284,2.5,"OOR","GAM",7.7,3.8
7.72322672351227,8.98593604853419,8.33385088121687,8.31707453659422,8.54736634185168,2.6,"OOR","GAM",7.7,3.8
7.57058170021772,8.98753141920434,8.25304926893895,8.24559048477831,7.906417063859,2.7,"OOR","GAM",7.7,3.8
7.55650147454563,8.9034437539052,8.22008403112944,8.19351332360206,8.67167749377338,2.8,"OOR","GAM",7.7,3.8
7.50707047330071,8.87027085761292,8.18174345127713,8.19500989820278,8.46175911360552,2.9,"OOR","GAM",7.7,3.8
7.47454531341422,8.76193965574935,8.15181846307699,8.14612255346256,8.41900085952544,3,"OOR","GAM",7.7,3.8
7.46249677103631,8.74933489988214,8.09715248547896,8.09358284244984,7.79951819663211,3.1,"OOR","GAM",7.7,3.8
7.4288832561398,8.71397664214745,8.06401992068424,8.07614044797836,8.08439034531666,3.2,"OOR","GAM",7.7,3.8
7.4100354681014,8.67741133251817,8.02903051138377,8.0247885714101,8.40524885169641,3.3,"OOR","GAM",7.7,3.8
7.33977970290218,8.59954406995471,8.01215800188724,8.01601010857764,8.0131409693097,3.4,"OOR","GAM",7.7,3.8
7.42961671638852,8.55099309174099,7.97689395434822,7.95866345066223,8.15933425669993,3.5,"OOR","GAM",7.7,3.8
7.30564389445086,8.52445521089699,7.90503575920017,7.8800437615432,7.41487643119851,3.6,"OOR","GAM",7.7,3.8
7.29381078532043,8.54594842781632,7.91514804093756,7.91398688527697,8.05460868591468,3.7,"OOR","GAM",7.7,3.8
7.29769373575124,8.46545489848859,7.86834991671418,7.86684003047108,8.0195480058145,3.8,"in range","GAM",7.7,3.8
7.30737705424404,8.44509496692856,7.83174232507513,7.80294326491853,7.61471489253221,3.9,"in range","GAM",7.7,3.8
7.08023566091041,8.37876312614749,7.77143892192762,7.7704718115285,7.58966079891806,4,"in range","GAM",7.7,3.8
7.15028864283087,8.28795711988069,7.73114403619209,7.72256834826239,7.67551488585468,4.1,"in range","GAM",7.7,3.8
7.12283274622621,8.34751781976876,7.71605374242719,7.70120686420684,7.4553418882217,4.2,"in range","GAM",7.7,3.8
7.11683811855949,8.2995683430655,7.69368654985828,7.67727562349244,7.02100693756583,4.3,"in range","GAM",7.7,3.8
7.09694313210698,8.28833074230481,7.65979652625592,7.6423901855193,7.72136994956119,4.4,"in range","GAM",7.7,3.8
7.11272834062517,8.16337365535798,7.61012526649925,7.61442282296052,7.86632812192674,4.5,"in range","GAM",7.7,3.8
7.04641289326202,8.11572811759029,7.57282288760234,7.57902187426327,7.40508486851087,4.6,"in range","GAM",7.7,3.8
6.94630477337651,8.05859255175018,7.53783445329154,7.54263957947201,7.76142103613755,4.7,"in range","GAM",7.7,3.8
6.94569907406264,8.1160227314846,7.51146832639828,7.51756464891025,7.26631705906144,4.8,"in range","GAM",7.7,3.8
6.86772321921619,8.04264360541566,7.44559059684738,7.43741483317423,6.98629455979827,4.9,"in range","GAM",7.7,3.8
6.85619822479762,8.01380114807447,7.42195342305901,7.41275163190217,7.57113568609614,5,"in range","GAM",7.7,3.8
6.86707926158718,7.90391804238131,7.4096048024771,7.39380853222755,7.46045158454081,5.1,"in range","GAM",7.7,3.8
6.72440834918101,8.0444170608086,7.38060348595785,7.38541986990846,7.31981576804221,5.2,"in range","GAM",7.7,3.8
6.83235897189511,7.97062901939533,7.34819134771659,7.31300028343299,7.24391403276521,5.3,"in range","GAM",7.7,3.8
6.75638217688822,7.81878188540856,7.28773377716272,7.28348031600411,7.27564530634599,5.4,"in range","GAM",7.7,3.8
6.68130089747355,7.87430459205338,7.26042885673026,7.25679635363889,7.2224905991874,5.5,"in range","GAM",7.7,3.8
6.67193033375901,7.78506904592897,7.25842363954309,7.255192881673,7.21911922967125,5.6,"in range","GAM",7.7,3.8
6.64403455035511,7.7926542763001,7.19120715910754,7.20441876529051,7.52412533770373,5.7,"in range","GAM",7.7,3.8
6.6764111854553,7.74292229351169,7.18005892116271,7.16063780162259,7.74639835285825,5.8,"in range","GAM",7.7,3.8
6.59603606460254,7.68823345171712,7.12229253850042,7.09825730981033,7.08655963128881,5.9,"in range","GAM",7.7,3.8
6.56478201030314,7.69096684970264,7.12648790715462,7.12565125343847,6.70095970488875,6,"in range","GAM",7.7,3.8
6.50172982934272,7.58662486774669,7.05155220309085,7.03882963981965,6.96129114763379,6.1,"in range","GAM",7.7,3.8
6.41988825596786,7.63434705332097,7.05128965337768,7.05402595085215,6.88287900886149,6.2,"in range","GAM",7.7,3.8
6.44857119800328,7.51770126230102,7.02666813167214,7.04011757840524,7.22344536472776,6.3,"in range","GAM",7.7,3.8
6.54559521299297,7.47843663953808,6.97119496197453,6.97606146917688,7.22594913466366,6.4,"in range","GAM",7.7,3.8
6.43262092500354,7.56020179321577,6.97179096348237,6.96410428242528,7.51243478456269,6.5,"in range","GAM",7.7,3.8
6.40467136338365,7.48746910511225,6.89757012121553,6.89939096381454,6.33224255906473,6.6,"in range","GAM",7.7,3.8
6.34701840476463,7.4181953449285,6.90333566145778,6.89981228827005,7.32450015749974,6.7,"in range","GAM",7.7,3.8
6.35100487530216,7.51681388911643,6.89004240965046,6.8855503214931,6.82853180160053,6.8,"in range","GAM",7.7,3.8
6.3526671645054,7.32368550149797,6.84439646695926,6.84422395113066,7.26555944529034,6.9,"in range","GAM",7.7,3.8
6.22565019591612,7.33141537697063,6.76990946357906,6.76560777052506,6.79348825214321,7,"in range","GAM",7.7,3.8
6.19504929313891,7.26108944805307,6.74396771300045,6.73067417905942,6.65476138620691,7.1,"in range","GAM",7.7,3.8
6.12441947936487,7.17752055907874,6.70990661276581,6.71456823900939,6.72024727208176,7.2,"in range","GAM",7.7,3.8
6.2233101220259,7.19348873478071,6.68816660085836,6.68169555670381,6.63368103428705,7.3,"in range","GAM",7.7,3.8
6.20777543622262,7.19207216163073,6.66926377259572,6.66118450440572,6.52430757873395,7.4,"in range","GAM",7.7,3.8
6.18906031951269,7.10783651321321,6.61983236652716,6.61696579971732,6.26713712662848,7.5,"in range","GAM",7.7,3.8
6.07857802680157,7.18360412294633,6.61327034293542,6.63453427549977,6.67946498377645,7.6,"in range","GAM",7.7,3.8
6.00043351489624,7.08671961377064,6.56279194939356,6.5684153051101,6.23929010728532,7.7,"in range","GAM",7.7,3.8
6.04474327629809,7.0417815761172,6.53564134456628,6.53994498977703,6.27592924166356,7.8,"OOR","GAM",7.7,3.8
6.00126495056318,7.02430850665056,6.51024801010528,6.5186207287774,6.68520066592103,7.9,"OOR","GAM",7.7,3.8
5.95622035104425,7.00436979113688,6.49229794280956,6.48485032940987,6.73780774016213,8,"OOR","GAM",7.7,3.8
6.01018978268495,6.97468257422323,6.46783258687672,6.44861945170933,6.38575257083907,8.1,"OOR","GAM",7.7,3.8
5.96333761770821,6.87882324964229,6.4375226403358,6.42518429019562,6.10708993978079,8.2,"OOR","GAM",7.7,3.8
5.88311766939746,7.01183392195735,6.40462710897912,6.38575739673773,6.48676716250085,8.3,"OOR","GAM",7.7,3.8
5.85028829891861,6.85846305121781,6.35798621084357,6.32800164524151,6.93681436782438,8.4,"OOR","GAM",7.7,3.8
5.93768913344836,6.8331878834683,6.36130803289665,6.34535126408044,6.79921641885987,8.5,"OOR","GAM",7.7,3.8
5.8301493230038,6.71462076503357,6.28844178140715,6.31003368497775,6.66207027496203,8.6,"OOR","GAM",7.7,3.8
5.78215549211473,6.74113310087173,6.28756228610768,6.28408365683143,6.69655348235343,8.7,"OOR","GAM",7.7,3.8
5.76217486934987,6.74593075727015,6.23411673224486,6.2314026844675,6.31240109385176,8.8,"OOR","GAM",7.7,3.8
5.7881751801578,6.67770903731675,6.22284685610263,6.23389589183249,6.04435596101002,8.9,"OOR","GAM",7.7,3.8
5.70367292728104,6.69509702629843,6.22356177967067,6.2276113199293,6.79900491306641,9,"OOR","GAM",7.7,3.8
5.70368965257393,6.63063713472605,6.15231407079125,6.12807877884448,6.39364444934512,9.1,"OOR","GAM",7.7,3.8
5.69041484856296,6.58313768398729,6.15543732585918,6.16838815108261,6.06291348738887,9.2,"OOR","GAM",7.7,3.8
5.69187945683295,6.65267667214615,6.13153514862079,6.11447578853607,6.34885528018144,9.3,"OOR","GAM",7.7,3.8
5.64882706442292,6.55714105376306,6.08723382644683,6.08342410283835,6.13573691420742,9.4,"OOR","GAM",7.7,3.8
5.56764205537911,6.59769855990083,6.06036407718031,6.03583547860739,5.98946964084752,9.5,"OOR","GAM",7.7,3.8
5.57994836240261,6.56310200761313,6.04132108195905,6.01968757300547,6.13931466104742,9.6,"OOR","GAM",7.7,3.8
5.50010025770943,6.48186268599031,5.98837385262859,5.98445952264439,6.10751740801839,9.7,"OOR","GAM",7.7,3.8
5.49212918107745,6.38822688067219,5.95246796244185,5.94689710792278,6.0236269454077,9.8,"OOR","GAM",7.7,3.8
5.50438126206845,6.47232625890175,5.97119659755156,5.9687529609455,5.93906431410254,9.9,"OOR","GAM",7.7,3.8
5.47973130283088,6.39534152858884,5.91932380802553,5.92426042087249,6.71944192110871,10,"OOR","GAM",7.7,3.8
5.41851054423576,6.32425750667611,5.87965864226299,5.87294926221879,6.27442341502454,10.1,"OOR","GAM",7.7,3.8
5.42260833583581,6.30268040213771,5.87411066248611,5.88703025927867,6.06854820643118,10.2,"OOR","GAM",7.7,3.8
5.37795728869856,6.29604110761642,5.82629562772147,5.81624429580087,5.78420975259905,10.3,"OOR","GAM",7.7,3.8
5.35551546378706,6.25242158842355,5.79493344658443,5.77210812630943,5.08917996037365,10.4,"OOR","GAM",7.7,3.8
5.36051260781225,6.28484366503106,5.78483700484053,5.78561111304921,6.30725619231026,10.5,"OOR","GAM",7.7,3.8
5.31096598529572,6.17150363438107,5.73464444161624,5.71976761962753,5.91224910427851,10.6,"OOR","GAM",7.7,3.8
515.146110281784,1004.79108184727,762.378736088723,763.972143203524,514.40163551053,-8.1,"OOR","GAM",8.1,1.7
567.563394101261,1022.73773621768,759.329588898515,753.922079113322,810.850301030763,-8,"OOR","GAM",8.1,1.7
562.161438111002,1044.16309329701,770.33032183977,769.56449912582,741.53967259096,-7.9,"OOR","GAM",8.1,1.7
537.059638757779,1002.11863244531,766.190079910177,762.83155012503,795.089625060162,-7.8,"OOR","GAM",8.1,1.7
555.871118460906,1013.51565009644,776.853423931756,762.571175870392,659.425894031791,-7.7,"OOR","GAM",8.1,1.7
567.547318648954,985.214457092703,770.135184778759,771.67013505153,541.7380702383,-7.6,"OOR","GAM",8.1,1.7
562.267624069364,1010.54625790462,774.958729938371,767.3884393916,850.046636555928,-7.5,"OOR","GAM",8.1,1.7
554.850838831359,1028.44716608856,767.903452954307,756.367594773111,738.844286259997,-7.4,"OOR","GAM",8.1,1.7
555.316566860386,1023.3215491956,775.253652683919,772.139353794058,1017.83632782515,-7.3,"OOR","GAM",8.1,1.7
544.044518112251,991.024201373235,744.923963526533,739.296719068299,597.173019765689,-7.2,"OOR","GAM",8.1,1.7
537.108665506701,1040.22749491265,765.56298305274,760.044885300575,925.072577124766,-7.1,"OOR","GAM",8.1,1.7
540.732737560319,1039.85982922948,759.062806619159,749.779782721157,845.74317427518,-7,"OOR","GAM",8.1,1.7
555.945777353634,1070.77658698555,765.995872367197,755.910718208559,921.573471826104,-6.9,"OOR","GAM",8.1,1.7
571.439025098475,996.376972247199,767.501304332942,757.165512439688,759.192487905986,-6.8,"OOR","GAM",8.1,1.7
557.647314184765,1000.36388735466,765.918059947119,760.869705067692,672.621534207726,-6.7,"OOR","GAM",8.1,1.7
509.070683667098,1015.13697214012,754.267545027181,749.458584077817,750.262972800816,-6.6,"OOR","GAM",8.1,1.7
525.038853594825,992.193256309682,750.935997817827,749.657107803504,669.593130239935,-6.5,"OOR","GAM",8.1,1.7
532.428814179507,951.748718820853,749.631134492292,752.432234115602,826.670406026929,-6.4,"OOR","GAM",8.1,1.7
522.198708033096,1012.05983251321,761.034261495293,753.639676106949,764.769530578792,-6.3,"OOR","GAM",8.1,1.7
519.200976579324,983.531502207502,744.18667158225,737.966213547763,758.075326314707,-6.2,"OOR","GAM",8.1,1.7
558.528623265326,1007.60242999566,759.154361355867,755.52310165153,903.429547119892,-6.1,"OOR","GAM",8.1,1.7
556.17667014932,980.518579439431,748.682327305123,744.110241495113,703.934510202002,-6,"OOR","GAM",8.1,1.7
524.443863939407,991.271525513368,739.203341511895,729.948890842554,714.22795809696,-5.9,"OOR","GAM",8.1,1.7
538.14752531102,1016.61500723909,759.125797106504,748.283918463037,663.609060949939,-5.8,"OOR","GAM",8.1,1.7
532.831908577916,973.899792632888,742.822774966908,741.517257729016,776.052487034518,-5.7,"OOR","GAM",8.1,1.7
531.387235182005,970.419025894151,732.600602193997,723.102519195721,686.497355068714,-5.6,"OOR","GAM",8.1,1.7
524.906494205987,970.115782639457,737.135441314126,730.036327170137,846.944839001458,-5.5,"OOR","GAM",8.1,1.7
536.717045570812,968.092836844984,745.629198832312,745.700481520962,719.639743370462,-5.4,"OOR","GAM",8.1,1.7
517.011992588061,964.491488519878,738.454458477654,723.802099992261,677.52285611408,-5.3,"OOR","GAM",8.1,1.7
513.406816637526,991.051268153772,749.697916206088,739.860997334062,738.991800760876,-5.2,"OOR","GAM",8.1,1.7
549.739547765204,972.150840177948,739.448906319034,732.112697486319,874.946776281234,-5.1,"OOR","GAM",8.1,1.7
509.806821044637,966.674144961691,730.286325080197,731.53619108312,639.005757435763,-5,"OOR","GAM",8.1,1.7
509.76834216884,972.238416493824,726.242537195991,726.113726041558,958.885170407408,-4.9,"OOR","GAM",8.1,1.7
518.128281051414,980.255127058337,731.60244437111,722.559959955588,671.326535055931,-4.8,"OOR","GAM",8.1,1.7
537.544452716413,991.33467970317,739.91261981872,730.673468607928,937.597185374074,-4.7,"OOR","GAM",8.1,1.7
510.580297937094,940.564030772217,716.952385488856,714.411318752131,801.507602896862,-4.6,"OOR","GAM",8.1,1.7
513.848267416619,931.785552524806,719.734836126371,719.7413972233,710.047519640337,-4.5,"OOR","GAM",8.1,1.7
510.547187257183,976.852614249705,724.277550370001,710.80062377869,797.147012212478,-4.4,"OOR","GAM",8.1,1.7
541.531215103634,940.231412902838,722.472202201676,710.785823662998,828.494820206594,-4.3,"OOR","GAM",8.1,1.7
534.242034428349,969.840568946864,728.364957176596,729.343538513937,623.27969700124,-4.2,"OOR","GAM",8.1,1.7
526.412606687086,1019.28554410769,740.401340091297,737.361643602263,670.971001346718,-4.1,"OOR","GAM",8.1,1.7
504.737092895123,949.083950022886,722.876539523393,718.832456339638,636.991479387242,-4,"OOR","GAM",8.1,1.7
489.795030295847,995.310683278661,726.069857175059,719.598294975525,687.960524556164,-3.9,"OOR","GAM",8.1,1.7
506.023944496305,925.408232604237,712.458982000941,711.861672680599,761.416771532507,-3.8,"OOR","GAM",8.1,1.7
531.205191259394,967.402505295309,721.751806486798,722.581971741344,937.402919634042,-3.7,"OOR","GAM",8.1,1.7
525.315838297422,959.70791812146,717.903292502451,710.452755554076,959.098590605161,-3.6,"OOR","GAM",8.1,1.7
535.219126054983,971.62270360394,727.791908333205,723.219775955353,647.166592638585,-3.5,"OOR","GAM",8.1,1.7
520.192359793025,939.408423814662,712.34103417492,702.747188017303,636.455834649427,-3.4,"OOR","GAM",8.1,1.7
527.837833824817,945.809937913164,722.662591278798,722.733162262891,719.047964164631,-3.3,"OOR","GAM",8.1,1.7
526.997968534137,939.222282835048,710.451817327183,709.140463653177,838.744230255527,-3.2,"OOR","GAM",8.1,1.7
522.381578699626,941.685394122392,713.835225381356,706.934238510566,627.953731743442,-3.1,"OOR","GAM",8.1,1.7
490.161680050318,979.126213925854,718.515200266598,708.784294468994,731.358115338459,-3,"OOR","GAM",8.1,1.7
506.25549813211,921.99981902026,703.002964045648,691.955121862908,554.474860813237,-2.9,"OOR","GAM",8.1,1.7
497.920282248452,912.087753200447,702.99997618581,699.565650926082,773.961147385108,-2.8,"OOR","GAM",8.1,1.7
514.597626193921,944.090584702551,709.286248720631,696.034315842637,732.559227150565,-2.7,"OOR","GAM",8.1,1.7
